node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,10000,tier_1,64,PIPEDA,16,256,tier1_hospital,0.957,standard,10000
1,clinic_001,2000,tier_2,64,HIPAA,4,256,tier2_hospital,0.966,critical,20000
2,research_center_002,10000,tier_3,128,local,8,256,research_center,0.994,critical,20000
3,mobile_unit_003,100,tier_1,8,PIPEDA,2,64,mobile_unit,0.776,standard,1000
4,edge_device_004,50,tier_2,8,HIPAA,1,32,edge_device,0.852,high,1000
5,hospital_005,5000,tier_1,128,PIPEDA,16,128,tier1_hospital,0.967,high,20000
6,clinic_006,5000,tier_2,32,local,8,128,tier2_hospital,0.942,critical,20000
7,research_center_007,20000,tier_3,256,PIPEDA,16,256,research_center,0.999,standard,50000
8,mobile_unit_008,100,tier_1,16,HIPAA,2,16,mobile_unit,0.801,standard,1000
9,edge_device_009,50,tier_2,4,PIPEDA,1,8,edge_device,0.733,standard,2000
10,hospital_010,2000,tier_1,32,HIPAA,4,512,tier1_hospital,0.954,high,10000
11,clinic_011,2000,tier_2,32,HIPAA,4,64,tier2_hospital,0.931,high,10000
12,research_center_012,20000,tier_3,64,PIPEDA,8,512,research_center,0.984,standard,50000
13,mobile_unit_013,1000,tier_1,4,HIPAA,2,32,mobile_unit,0.765,standard,1000
14,edge_device_014,500,tier_2,8,local,0,16,edge_device,0.783,high,2000
15,hospital_015,10000,tier_1,32,PIPEDA,16,512,tier1_hospital,0.976,high,10000
16,clinic_016,1000,tier_2,16,HIPAA,2,128,tier2_hospital,0.912,standard,20000
17,research_center_017,20000,tier_3,64,local,8,512,research_center,0.998,critical,100000
18,mobile_unit_018,1000,tier_1,4,local,2,32,mobile_unit,0.751,standard,2000
19,edge_device_019,50,tier_2,8,GDPR,0,8,edge_device,0.874,critical,1000
