edge,weight
0-1,100.12
0-2,86.91
0-3,1679.73
0-4,101.32
0-5,5909.78
0-6,1125.73
0-7,96.68
0-8,1071.05
0-9,2260.21
0-10,988.75
0-11,103.68
0-12,456.33
0-13,2277.25
0-14,5202.44
0-15,1175.77
0-16,4168.62
0-17,574.15
0-18,4876.33
0-19,92.64
1-2,2068.35
1-3,5516.87
1-4,4380.55
1-5,2396.51
1-6,2111.55
1-7,1090.52
1-8,896.67
1-9,119.24
1-10,1030.3
1-11,500.01
1-12,522.19
1-13,919.67
1-14,435.73
1-15,5468.3
1-16,2273.68
1-17,1181.26
1-18,495.83
1-19,1094.67
2-3,116.3
2-4,414.57
2-5,108.16
2-6,405.71
2-7,433.81
2-8,4880.89
2-9,1113.48
2-10,833.24
2-11,579.73
2-12,5866.69
2-13,859.59
2-14,4307.21
2-15,1901.85
2-16,898.47
2-17,4941.17
2-18,549.05
2-19,96.65
3-4,4795.93
3-5,409.73
3-6,1126.06
3-7,5346.0
3-8,420.51
3-9,5018.78
3-10,104.51
3-11,512.02
3-12,946.59
3-13,1094.92
3-14,1619.49
3-15,1087.13
3-16,972.25
3-17,90.88
3-18,458.85
3-19,505.41
4-5,103.23
4-6,4104.86
4-7,521.38
4-8,1123.08
4-9,430.11
4-10,436.1
4-11,401.2
4-12,102.77
4-13,1008.77
4-14,541.32
4-15,107.19
4-16,101.42
4-17,1866.31
4-18,4571.74
4-19,1885.0
5-6,1194.18
5-7,1160.42
5-8,871.35
5-9,5753.79
5-10,1617.08
5-11,101.87
5-12,426.25
5-13,5776.61
5-14,4380.87
5-15,1144.58
5-16,103.11
5-17,850.14
5-18,538.54
5-19,115.81
6-7,817.2
6-8,114.29
6-9,94.15
6-10,2177.43
6-11,464.2
6-12,1043.99
6-13,4802.24
6-14,2145.86
6-15,1015.82
6-16,912.59
6-17,2378.8
6-18,5379.15
6-19,112.32
7-8,105.39
7-9,412.34
7-10,97.27
7-11,1860.66
7-12,2055.09
7-13,103.68
7-14,1186.87
7-15,2109.15
7-16,1119.05
7-17,2087.48
7-18,4866.7
7-19,586.12
8-9,975.95
8-10,599.85
8-11,1919.16
8-12,5914.77
8-13,2108.34
8-14,1055.26
8-15,5782.65
8-16,872.63
8-17,4660.5
8-18,1180.28
8-19,582.75
9-10,4719.08
9-11,94.14
9-12,98.38
9-13,106.14
9-14,114.71
9-15,5232.18
9-16,5493.78
9-17,2081.37
9-18,598.83
9-19,5857.92
10-11,4942.48
10-12,405.57
10-13,2369.77
10-14,1050.87
10-15,1165.28
10-16,4497.87
10-17,2178.5
10-18,1193.02
10-19,1843.79
11-12,1857.96
11-13,1611.35
11-14,5765.74
11-15,1939.13
11-16,2231.69
11-17,468.86
11-18,5490.63
11-19,4743.2
12-13,5820.13
12-14,1082.14
12-15,1129.62
12-16,1178.53
12-17,84.07
12-18,100.35
12-19,4490.4
13-14,964.96
13-15,5887.85
13-16,929.55
13-17,5335.06
13-18,1729.68
13-19,1040.24
14-15,970.42
14-16,86.15
14-17,1983.39
14-18,404.56
14-19,424.76
15-16,110.92
15-17,899.48
15-18,496.79
15-19,4170.02
16-17,2338.87
16-18,438.75
16-19,960.41
17-18,494.22
17-19,481.18
18-19,1990.14
