# Trust Score Evolution for cifar10_ring_gradient_n30_trust
# Format: Round,Node,Neighbor,Trust_Score
# Generated at: Mon Jul 14 14:19:28 UTC 2025

1,1,0,1.0
1,1,2,1.0
1,2,1,1.0
1,2,3,1.0
1,5,4,1.0
1,5,6,1.0
1,6,5,1.0
1,6,7,1.0
1,9,8,1.0
1,9,10,1.0
1,10,9,1.0
1,10,11,1.0
1,11,10,1.0
1,11,12,1.0
1,12,11,1.0
1,12,13,1.0
1,13,12,1.0
1,13,14,1.0
1,14,13,1.0
1,14,15,1.0
1,15,14,1.0
1,15,16,1.0
1,16,15,1.0
1,16,17,1.0
1,17,16,1.0
1,17,18,1.0
1,18,17,1.0
1,18,19,1.0
1,19,18,1.0
1,19,20,1.0
1,21,20,1.0
1,21,22,1.0
1,22,21,1.0
1,22,23,1.0
1,25,24,1.0
1,25,26,1.0
1,26,25,1.0
1,26,27,1.0
1,27,26,1.0
1,27,28,1.0
1,29,0,1.0
1,29,28,1.0
2,1,0,1.0
2,1,2,1.0
2,2,1,1.0
2,2,3,1.0
2,5,4,1.0
2,5,6,1.0
2,6,5,1.0
2,6,7,1.0
2,9,8,1.0
2,9,10,1.0
2,10,9,1.0
2,10,11,1.0
2,11,10,1.0
2,11,12,1.0
2,12,11,1.0
2,12,13,1.0
2,13,12,1.0
2,13,14,1.0
2,14,13,1.0
2,14,15,1.0
2,15,14,1.0
2,15,16,1.0
2,16,15,1.0
2,16,17,1.0
2,17,16,1.0
2,17,18,1.0
2,18,17,1.0
2,18,19,1.0
2,19,18,1.0
2,19,20,1.0
2,21,20,1.0
2,21,22,1.0
2,22,21,1.0
2,22,23,1.0
2,25,24,1.0
2,25,26,1.0
2,26,25,1.0
2,26,27,1.0
2,27,26,1.0
2,27,28,1.0
2,29,0,1.0
2,29,28,1.0
3,1,0,1.0
3,1,2,1.0
3,2,1,1.0
3,2,3,1.0
3,5,4,1.0
3,5,6,1.0
3,6,5,1.0
3,6,7,1.0
3,9,8,1.0
3,9,10,1.0
3,10,9,1.0
3,10,11,1.0
3,11,10,1.0
3,11,12,1.0
3,12,11,1.0
3,12,13,1.0
3,13,12,1.0
3,13,14,1.0
3,14,13,1.0
3,14,15,1.0
3,15,14,1.0
3,15,16,1.0
3,16,15,1.0
3,16,17,1.0
3,17,16,1.0
3,17,18,1.0
3,18,17,1.0
3,18,19,1.0
3,19,18,1.0
3,19,20,1.0
3,21,20,1.0
3,21,22,1.0
3,22,21,1.0
3,22,23,1.0
3,25,24,1.0
3,25,26,1.0
3,26,25,1.0
3,26,27,1.0
3,27,26,1.0
3,27,28,1.0
3,29,0,1.0
3,29,28,1.0
4,1,0,1.0
4,1,2,1.0
4,2,1,1.0
4,2,3,1.0
4,5,4,1.0
4,5,6,1.0
4,6,5,1.0
4,6,7,1.0
4,9,8,1.0
4,9,10,1.0
4,10,9,1.0
4,10,11,1.0
4,11,10,1.0
4,11,12,1.0
4,12,11,1.0
4,12,13,1.0
4,13,12,1.0
4,13,14,1.0
4,14,13,1.0
4,14,15,1.0
4,15,14,1.0
4,15,16,1.0
4,16,15,1.0
4,16,17,1.0
4,17,16,1.0
4,17,18,1.0
4,18,17,1.0
4,18,19,1.0
4,19,18,1.0
4,19,20,1.0
4,21,20,1.0
4,21,22,1.0
4,22,21,1.0
4,22,23,1.0
4,25,24,1.0
4,25,26,1.0
4,26,25,1.0
4,26,27,1.0
4,27,26,1.0
4,27,28,1.0
4,29,0,1.0
4,29,28,1.0
5,1,0,1.0
5,1,2,1.0
5,2,1,1.0
5,2,3,1.0
5,5,4,1.0
5,5,6,1.0
5,6,5,1.0
5,6,7,1.0
5,9,8,1.0
5,9,10,1.0
5,10,9,1.0
5,10,11,1.0
5,11,10,1.0
5,11,12,1.0
5,12,11,1.0
5,12,13,1.0
5,13,12,1.0
5,13,14,1.0
5,14,13,1.0
5,14,15,1.0
5,15,14,1.0
5,15,16,1.0
5,16,15,1.0
5,16,17,1.0
5,17,16,1.0
5,17,18,1.0
5,18,17,1.0
5,18,19,1.0
5,19,18,1.0
5,19,20,1.0
5,21,20,1.0
5,21,22,1.0
5,22,21,1.0
5,22,23,1.0
5,25,24,1.0
5,25,26,1.0
5,26,25,1.0
5,26,27,1.0
5,27,26,1.0
5,27,28,1.0
5,29,0,1.0
5,29,28,1.0
6,1,0,1.0
6,1,2,1.0
6,2,1,1.0
6,2,3,1.0
6,5,4,1.0
6,5,6,1.0
6,6,5,1.0
6,6,7,1.0
6,9,8,1.0
6,9,10,1.0
6,10,9,1.0
6,10,11,1.0
6,11,10,1.0
6,11,12,1.0
6,12,11,1.0
6,12,13,1.0
6,13,12,1.0
6,13,14,1.0
6,14,13,1.0
6,14,15,1.0
6,15,14,1.0
6,15,16,1.0
6,16,15,1.0
6,16,17,1.0
6,17,16,1.0
6,17,18,1.0
6,18,17,1.0
6,18,19,1.0
6,19,18,1.0
6,19,20,1.0
6,21,20,1.0
