# Trust Score Evolution for cifar10_ring_gradient_n10_trust
# Format: Round,Node,Neighbor,Trust_Score
# Generated at: Mon Jul 14 13:36:29 UTC 2025

1,2,1,1.0
1,2,3,1.0
1,3,2,1.0
1,3,4,1.0
1,5,4,1.0
1,5,6,1.0
1,6,5,1.0
1,6,7,1.0
1,7,6,1.0
1,7,8,1.0
1,8,7,1.0
1,8,9,1.0
1,9,0,1.0
1,9,8,1.0
2,2,1,1.0
2,2,3,1.0
2,3,2,1.0
2,3,4,1.0
2,5,4,1.0
2,5,6,1.0
2,6,5,1.0
2,6,7,1.0
2,7,6,1.0
2,7,8,1.0
2,8,7,1.0
2,8,9,1.0
2,9,0,1.0
2,9,8,1.0
3,2,1,1.0
3,2,3,1.0
3,3,2,1.0
3,3,4,1.0
3,5,4,1.0
3,5,6,1.0
3,6,5,1.0
3,6,7,1.0
3,7,6,1.0
3,7,8,1.0
3,8,7,1.0
3,8,9,1.0
3,9,0,1.0
3,9,8,1.0
4,2,1,1.0
4,2,3,1.0
4,3,2,1.0
4,3,4,1.0
4,5,4,1.0
4,5,6,1.0
4,6,5,1.0
4,6,7,1.0
4,7,6,1.0
4,7,8,1.0
4,8,7,1.0
4,8,9,1.0
4,9,0,1.0
4,9,8,1.0
5,2,1,1.0
5,2,3,1.0
5,3,2,1.0
5,3,4,1.0
5,5,4,1.0
5,5,6,1.0
5,6,5,1.0
5,6,7,1.0
5,7,6,1.0
5,7,8,1.0
5,8,7,1.0
5,8,9,1.0
5,9,0,1.0
5,9,8,1.0
6,2,1,1.0
6,2,3,1.0
6,3,2,1.0
6,3,4,1.0
6,5,4,1.0
6,5,6,1.0
6,6,5,1.0
6,6,7,1.0
6,7,6,1.0
6,7,8,1.0
6,8,7,1.0
6,8,9,1.0
6,9,0,1.0
6,9,8,1.0
7,2,1,0.75
7,2,3,1.0
7,3,2,1.0
7,3,4,0.75
7,5,4,0.75
7,5,6,1.0
7,6,5,1.0
7,6,7,1.0
7,7,6,1.0
7,7,8,1.0
7,8,7,1.0
7,8,9,1.0
7,9,0,1.0
7,9,8,1.0
8,2,1,0.421875
8,2,3,1.0
8,3,2,1.0
8,3,4,0.421875
8,5,4,0.421875
8,5,6,1.0
8,6,5,1.0
8,6,7,1.0
8,7,6,1.0
8,7,8,1.0
8,8,7,1.0
8,8,9,1.0
8,9,0,0.75
8,9,8,1.0
9,2,1,0.177978515625
9,2,3,1.0
9,3,2,1.0
9,3,4,0.177978515625
9,5,4,0.177978515625
9,5,6,1.0
9,6,5,1.0
9,6,7,1.0
9,7,6,1.0
9,7,8,1.0
9,8,7,1.0
9,8,9,1.0
9,9,0,0.421875
9,9,8,1.0
10,2,1,0.056313514709472656
10,2,3,1.0
10,3,2,1.0
10,3,4,0.056313514709472656
10,5,4,0.056313514709472656
10,5,6,1.0
10,6,5,1.0
10,6,7,1.0
10,7,6,1.0
10,7,8,1.0
10,8,7,1.0
10,8,9,1.0
10,9,0,0.177978515625
10,9,8,1.0
