node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,local,FedRAMP,radiology,1971,private,mayo_clinic,tier1_hospital,313
1,local,ISO27001,oncology,2012,mixed,johns_hopkins,tier2_hospital,1278
2,national,ISO27001,cardiology,1992,private,stanford_med,research_center,130
3,regional,ISO27001,neurology,1993,private,mass_general,mobile_unit,3928
4,local,SOC2,pathology,2017,public,ucla_health,edge_device,3370
5,local,ISO27001,radiology,2004,mixed,mayo_clinic,tier1_hospital,2996
6,international,ISO27001,oncology,1955,private,johns_hopkins,tier2_hospital,4199
7,national,FedRAMP,cardiology,2006,research_grant,stanford_med,research_center,1649
8,regional,ISO27001,neurology,1984,mixed,mass_general,mobile_unit,4643
9,national,ISO27001,pathology,1976,mixed,ucla_health,edge_device,2516
