node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,local,FedRAMP,radiology,1963,research_grant,mayo_clinic,tier1_hospital,4177
1,local,FedRAMP,oncology,1979,research_grant,johns_hopkins,tier2_hospital,2401
2,international,ISO27001,cardiology,1966,mixed,stanford_med,research_center,2808
3,regional,FedRAMP,neurology,2007,private,mass_general,mobile_unit,2076
4,international,ISO27001,pathology,2004,mixed,ucla_health,edge_device,3469
5,national,ISO27001,radiology,1956,private,mayo_clinic,tier1_hospital,83
6,international,FedRAMP,oncology,1971,research_grant,johns_hopkins,tier2_hospital,3494
7,local,HIPAA_compliant,cardiology,2012,research_grant,stanford_med,research_center,2048
8,international,ISO27001,neurology,1950,public,mass_general,mobile_unit,3808
9,local,FedRAMP,pathology,1989,mixed,ucla_health,edge_device,4305
