node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,44.013062,-92.453861,north_america,America/Chicago
1,Baltimore,USA,39.244507,-76.582301,europe,America/New_York
2,Palo Alto,USA,37.488473,-122.140254,asia_pacific,America/Los_Angeles
3,Boston,USA,42.317316,-71.044404,south_america,America/New_York
4,Los Angeles,USA,34.064296,-118.240241,africa,America/Los_Angeles
5,London,UK,51.535796,-0.162057,north_america,Europe/London
6,Paris,France,48.834567,2.336206,europe,Europe/Paris
7,Tokyo,Japan,35.680352,139.617449,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.323536,103.837426,south_america,Asia/Singapore
9,Sydney,Australia,-33.908726,151.195183,africa,Australia/Sydney
10,Rochester,USA,44.049847,-92.516558,north_america,America/Chicago
11,Baltimore,USA,39.303078,-76.658889,europe,America/New_York
12,Palo Alto,USA,37.450154,-122.181617,asia_pacific,America/Los_Angeles
13,Boston,USA,42.329065,-71.056848,south_america,America/New_York
14,Los Angeles,USA,34.088796,-118.274654,africa,America/Los_Angeles
