node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,10000,tier_1,64,HIPAA,16,128,tier1_hospital,0.976,critical,10000
1,clinic_001,2000,tier_2,16,local,2,256,tier2_hospital,0.935,critical,10000
2,research_center_002,20000,tier_3,256,GDPR,16,256,research_center,0.994,critical,20000
3,mobile_unit_003,100,tier_1,16,GDPR,1,64,mobile_unit,0.897,high,5000
4,edge_device_004,50,tier_2,4,local,0,16,edge_device,0.871,standard,1000
5,hospital_005,10000,tier_1,64,PIPEDA,4,128,tier1_hospital,0.96,critical,10000
6,clinic_006,5000,tier_2,32,PIPEDA,4,64,tier2_hospital,0.911,standard,10000
7,research_center_007,10000,tier_3,128,HIPAA,32,1024,research_center,0.997,critical,100000
8,mobile_unit_008,500,tier_1,8,GDPR,2,64,mobile_unit,0.792,high,1000
9,edge_device_009,500,tier_2,4,local,0,8,edge_device,0.738,high,2000
10,hospital_010,2000,tier_1,128,HIPAA,16,512,tier1_hospital,0.984,standard,10000
11,clinic_011,1000,tier_2,16,local,4,128,tier2_hospital,0.979,critical,10000
12,research_center_012,10000,tier_3,256,local,8,512,research_center,0.988,critical,20000
13,mobile_unit_013,100,tier_1,16,GDPR,2,32,mobile_unit,0.844,critical,1000
14,edge_device_014,500,tier_2,4,PIPEDA,0,8,edge_device,0.897,critical,1000
