node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,2000,tier_1,64,HIPAA,8,128,tier1_hospital,0.953,critical,50000
1,clinic_001,1000,tier_2,64,local,4,64,tier2_hospital,0.941,standard,5000
2,research_center_002,10000,tier_3,256,GDPR,32,512,research_center,0.987,critical,20000
3,mobile_unit_003,100,tier_1,16,PIPEDA,2,16,mobile_unit,0.789,high,1000
4,edge_device_004,50,tier_2,8,HIPAA,1,16,edge_device,0.791,critical,1000
5,hospital_005,2000,tier_1,32,PIPEDA,4,256,tier1_hospital,0.971,high,10000
6,clinic_006,5000,tier_2,32,HIPAA,2,128,tier2_hospital,0.961,high,5000
7,research_center_007,20000,tier_3,256,GDPR,32,512,research_center,0.987,critical,20000
8,mobile_unit_008,100,tier_1,16,HIPAA,1,32,mobile_unit,0.778,critical,1000
9,edge_device_009,50,tier_2,2,GDPR,1,8,edge_device,0.736,high,500
10,hospital_010,5000,tier_1,128,PIPEDA,16,512,tier1_hospital,0.956,critical,20000
11,clinic_011,2000,tier_2,32,GDPR,4,64,tier2_hospital,0.9,critical,20000
12,research_center_012,5000,tier_3,256,HIPAA,32,1024,research_center,0.995,standard,50000
13,mobile_unit_013,100,tier_1,4,PIPEDA,1,32,mobile_unit,0.886,critical,2000
14,edge_device_014,100,tier_2,4,GDPR,1,16,edge_device,0.814,standard,500
