node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,2000,tier_1,128,PIPEDA,16,512,tier1_hospital,0.954,high,10000
1,clinic_001,1000,tier_2,16,GDPR,4,128,tier2_hospital,0.915,high,20000
2,research_center_002,10000,tier_3,64,GDPR,32,256,research_center,0.994,critical,20000
3,mobile_unit_003,500,tier_1,4,PIPEDA,1,64,mobile_unit,0.761,critical,1000
4,edge_device_004,50,tier_2,2,PIPEDA,1,16,edge_device,0.841,high,2000
5,hospital_005,2000,tier_1,64,GDPR,4,128,tier1_hospital,0.997,critical,10000
6,clinic_006,2000,tier_2,16,PIPEDA,8,64,tier2_hospital,0.904,critical,10000
7,research_center_007,5000,tier_3,256,local,32,512,research_center,0.999,high,100000
8,mobile_unit_008,1000,tier_1,8,GDPR,1,32,mobile_unit,0.866,standard,1000
9,edge_device_009,50,tier_2,2,local,0,32,edge_device,0.705,standard,1000
10,hospital_010,2000,tier_1,32,PIPEDA,4,512,tier1_hospital,0.991,high,10000
11,clinic_011,5000,tier_2,64,HIPAA,4,128,tier2_hospital,0.936,high,10000
12,research_center_012,5000,tier_3,64,GDPR,16,512,research_center,0.996,standard,100000
13,mobile_unit_013,500,tier_1,16,HIPAA,2,32,mobile_unit,0.82,high,2000
14,edge_device_014,500,tier_2,8,GDPR,0,32,edge_device,0.716,standard,1000
15,hospital_015,5000,tier_1,64,GDPR,4,256,tier1_hospital,0.977,high,10000
16,clinic_016,5000,tier_2,32,PIPEDA,8,256,tier2_hospital,0.979,high,10000
17,research_center_017,10000,tier_3,128,GDPR,16,256,research_center,0.982,standard,100000
18,mobile_unit_018,500,tier_1,8,PIPEDA,1,32,mobile_unit,0.84,critical,5000
19,edge_device_019,50,tier_2,8,HIPAA,1,8,edge_device,0.76,critical,1000
20,hospital_020,5000,tier_1,128,PIPEDA,16,512,tier1_hospital,0.99,standard,20000
21,clinic_021,1000,tier_2,16,PIPEDA,8,256,tier2_hospital,0.948,high,10000
22,research_center_022,10000,tier_3,64,GDPR,8,1024,research_center,0.987,standard,20000
23,mobile_unit_023,500,tier_1,8,local,2,64,mobile_unit,0.754,standard,2000
24,edge_device_024,50,tier_2,8,local,1,8,edge_device,0.742,critical,2000
25,hospital_025,10000,tier_1,64,local,8,256,tier1_hospital,0.986,high,10000
26,clinic_026,1000,tier_2,16,GDPR,2,128,tier2_hospital,0.958,standard,5000
27,research_center_027,10000,tier_3,128,local,8,256,research_center,0.992,standard,20000
28,mobile_unit_028,100,tier_1,8,local,1,16,mobile_unit,0.777,high,2000
29,edge_device_029,500,tier_2,2,PIPEDA,0,32,edge_device,0.763,standard,2000
