node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,regional,ISO27001,radiology,2009,public,mayo_clinic,tier1_hospital,3307
1,regional,HIPAA_compliant,oncology,1958,public,johns_hopkins,tier2_hospital,987
2,regional,FedRAMP,cardiology,1982,research_grant,stanford_med,research_center,4027
3,regional,FedRAMP,neurology,2017,public,mass_general,mobile_unit,450
4,national,SOC2,pathology,2016,private,ucla_health,edge_device,1071
5,local,ISO27001,radiology,1965,public,mayo_clinic,tier1_hospital,982
6,regional,FedRAMP,oncology,1952,private,johns_hopkins,tier2_hospital,339
7,national,FedRAMP,cardiology,2009,research_grant,stanford_med,research_center,456
8,national,ISO27001,neurology,1995,private,mass_general,mobile_unit,748
9,international,ISO27001,pathology,2006,mixed,ucla_health,edge_device,323
10,regional,FedRAMP,radiology,1956,mixed,mayo_clinic,tier1_hospital,3477
11,national,FedRAMP,oncology,2008,mixed,johns_hopkins,tier2_hospital,1364
12,national,SOC2,cardiology,1957,private,stanford_med,research_center,1317
13,international,HIPAA_compliant,neurology,1954,private,mass_general,mobile_unit,3987
14,local,FedRAMP,pathology,1971,public,ucla_health,edge_device,2184
15,international,SOC2,radiology,1985,research_grant,mayo_clinic,tier1_hospital,4722
16,international,SOC2,oncology,2016,private,johns_hopkins,tier2_hospital,4177
17,local,FedRAMP,cardiology,2017,research_grant,stanford_med,research_center,3246
18,international,ISO27001,neurology,1984,public,mass_general,mobile_unit,3844
19,regional,HIPAA_compliant,pathology,1977,public,ucla_health,edge_device,1735
20,regional,HIPAA_compliant,radiology,1999,mixed,mayo_clinic,tier1_hospital,1576
21,national,HIPAA_compliant,oncology,2016,mixed,johns_hopkins,tier2_hospital,501
22,national,ISO27001,cardiology,1973,mixed,stanford_med,research_center,3809
23,international,HIPAA_compliant,neurology,1971,public,mass_general,mobile_unit,410
24,regional,SOC2,pathology,1989,public,ucla_health,edge_device,770
25,national,HIPAA_compliant,radiology,2008,research_grant,mayo_clinic,tier1_hospital,2032
26,national,FedRAMP,oncology,1997,mixed,johns_hopkins,tier2_hospital,506
27,local,ISO27001,cardiology,2020,research_grant,stanford_med,research_center,3990
28,national,HIPAA_compliant,neurology,1987,mixed,mass_general,mobile_unit,2483
29,national,FedRAMP,pathology,2002,mixed,ucla_health,edge_device,3870
