round_num,node_0,node_1,node_2,node_3,node_4
1,3.2989423274993896,3.2827200889587402,3.2786242961883545,3.2337489128112793,3.3013110160827637
2,3.257540464401245,3.2803072929382324,3.259239673614502,3.2475006580352783,3.2901434898376465
3,3.2745838165283203,3.271514415740967,3.2800159454345703,3.2574410438537598,3.2682883739471436
4,3.2824783325195312,3.271585464477539,3.290588140487671,3.2594735622406006,3.2880971431732178
5,3.278348207473755,3.2792441844940186,3.270761013031006,3.3240816593170166,3.267392158508301
6,3.281580686569214,3.290001153945923,3.2696642875671387,3.2687289714813232,3.293767213821411
7,3.282465934753418,3.2901885509490967,3.294782876968384,3.271791934967041,3.287717819213867
8,3.3058133125305176,3.3003296852111816,3.304860830307007,3.2747159004211426,3.2961513996124268
9,3.307277202606201,3.286379814147949,3.2975480556488037,3.298994541168213,3.3087403774261475
10,3.298400402069092,3.290243148803711,3.2991583347320557,3.3216662406921387,3.3153064250946045
