timestamp,round_num,total_clients,sampled_clients,num_sampled_clients,client_sampling_rate,actual_client_rate,data_sampling_rates,total_data_points,sampled_data_points,actual_data_rate
1753372009.871764,1,5,"[2, 1, 4, 0]",4,0.8,0.8,"{2: 1.0, 1: 1.0, 4: 1.0, 0: 1.0}",,,
1753372041.8933039,2,5,"[1, 0, 4, 2]",4,0.8,0.8,"{1: 1.0, 0: 1.0, 4: 1.0, 2: 1.0}",,,
1753372050.7337408,3,5,"[1, 4, 2, 0]",4,0.8,0.8,"{1: 1.0, 4: 1.0, 2: 1.0, 0: 1.0}",,,
1753372059.0991712,4,5,"[2, 4, 1, 0]",4,0.8,0.8,"{2: 1.0, 4: 1.0, 1: 1.0, 0: 1.0}",,,
1753372067.7718942,5,5,"[3, 1, 0, 2]",4,0.8,0.8,"{3: 1.0, 1: 1.0, 0: 1.0, 2: 1.0}",,,
1753372098.3574193,6,5,"[2, 1, 4, 0]",4,0.8,0.8,"{2: 1.0, 1: 1.0, 4: 1.0, 0: 1.0}",,,
1753372106.9375992,7,5,"[0, 2, 4, 1]",4,0.8,0.8,"{0: 1.0, 2: 1.0, 4: 1.0, 1: 1.0}",,,
1753372115.652805,8,5,"[1, 0, 4, 2]",4,0.8,0.8,"{1: 1.0, 0: 1.0, 4: 1.0, 2: 1.0}",,,
1753372124.5551932,9,5,"[3, 2, 4, 0]",4,0.8,0.8,"{3: 1.0, 2: 1.0, 4: 1.0, 0: 1.0}",,,
1753372133.4169483,10,5,"[3, 0, 2, 4]",4,0.8,0.8,"{3: 1.0, 0: 1.0, 2: 1.0, 4: 1.0}",,,
