node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,10000,tier_1,64,GDPR,8,256,tier1_hospital,0.957,critical,50000
1,clinic_001,5000,tier_2,32,PIPEDA,2,64,tier2_hospital,0.944,standard,5000
2,research_center_002,10000,tier_3,256,GDPR,16,1024,research_center,0.998,high,20000
3,mobile_unit_003,500,tier_1,8,HIPAA,1,16,mobile_unit,0.825,critical,2000
4,edge_device_004,500,tier_2,4,PIPEDA,1,8,edge_device,0.834,critical,500
5,hospital_005,10000,tier_1,128,PIPEDA,16,256,tier1_hospital,0.972,high,20000
6,clinic_006,2000,tier_2,32,local,8,64,tier2_hospital,0.97,critical,5000
7,research_center_007,5000,tier_3,128,GDPR,8,256,research_center,1.0,critical,50000
8,mobile_unit_008,100,tier_1,8,GDPR,1,16,mobile_unit,0.802,critical,5000
9,edge_device_009,100,tier_2,8,HIPAA,1,32,edge_device,0.798,critical,2000
10,hospital_010,2000,tier_1,64,PIPEDA,4,128,tier1_hospital,0.954,critical,10000
11,clinic_011,2000,tier_2,64,HIPAA,8,256,tier2_hospital,0.971,standard,5000
12,research_center_012,20000,tier_3,256,HIPAA,32,1024,research_center,0.993,critical,50000
13,mobile_unit_013,100,tier_1,4,local,1,64,mobile_unit,0.886,high,2000
14,edge_device_014,50,tier_2,2,HIPAA,0,16,edge_device,0.772,critical,1000
15,hospital_015,10000,tier_1,64,local,16,512,tier1_hospital,0.999,high,50000
16,clinic_016,2000,tier_2,64,HIPAA,4,128,tier2_hospital,0.924,critical,5000
17,research_center_017,5000,tier_3,128,local,16,512,research_center,0.993,standard,100000
18,mobile_unit_018,100,tier_1,16,local,1,16,mobile_unit,0.895,standard,5000
19,edge_device_019,100,tier_2,4,PIPEDA,0,16,edge_device,0.764,critical,2000
