node_id,latitude,longitude
0,44.058831,-92.466758
1,39.244607,-76.603393
2,37.459643,-122.160907
3,42.374506,-71.011168
4,34.074135,-118.280592
5,51.508731,-0.091879
6,48.80966,2.349826
7,35.655574,139.661992
8,1.350388,103.803602
9,-33.915427,151.249898
10,44.022054,-92.518867
11,39.326124,-76.603213
12,37.425856,-122.132093
13,42.362155,-71.06732
14,34.09684,-118.262042
15,51.501884,-0.169553
16,48.818438,2.334765
17,35.703804,139.644492
18,1.379705,103.798695
19,-33.911275,151.186776
