param_summary,round_num,source_node,strategy_name,target_node,timestamp,transfer_type
"{'norm': 3.3213517665863037, 'mean': 0.01031462848186493, 'std': 0.19544054567813873}",1,0,,1,1749358620.0008893,parameter_transfer
"{'norm': 3.3285419940948486, 'mean': 0.010055456310510635, 'std': 0.1958782821893692}",1,1,,0,1749358620.0009434,parameter_transfer
"{'norm': 3.3250391483306885, 'mean': 0.009468380361795425, 'std': 0.19570089876651764}",1,2,,1,1749358620.0009615,parameter_transfer
"{'norm': 3.3283488750457764, 'mean': 0.009432908147573471, 'std': 0.19589786231517792}",1,3,,2,1749358620.0009766,parameter_transfer
"{'norm': 3.319950819015503, 'mean': 0.009456876665353775, 'std': 0.19540126621723175}",1,4,,3,1749358620.00099,parameter_transfer
"{'norm': 3.3195242881774902, 'mean': 0.00928636733442545, 'std': 0.19538427889347076}",1,5,,4,1749358620.0010045,parameter_transfer
"{'norm': 3.321981430053711, 'mean': 0.008843752555549145, 'std': 0.19554975628852844}",1,6,,5,1749358620.0010185,parameter_transfer
"{'norm': 3.319725275039673, 'mean': 0.009578202851116657, 'std': 0.1953820437192917}",1,7,,6,1749358620.0010316,parameter_transfer
"{'norm': 3.323580265045166, 'mean': 0.009611993096768856, 'std': 0.19560782611370087}",1,8,,7,1749358620.0010445,parameter_transfer
"{'norm': 3.3196041584014893, 'mean': 0.009386873804032803, 'std': 0.1953841894865036}",1,9,,8,1749358620.001103,parameter_transfer
"{'norm': 3.323533773422241, 'mean': 0.009845856577157974, 'std': 0.1955934762954712}",1,10,,9,1749358620.0011303,parameter_transfer
"{'norm': 3.3270487785339355, 'mean': 0.009546172805130482, 'std': 0.19581566751003265}",1,11,,10,1749358620.0011444,parameter_transfer
"{'norm': 3.326481580734253, 'mean': 0.009161051362752914, 'std': 0.19580061733722687}",1,12,,11,1749358620.0011582,parameter_transfer
"{'norm': 3.324477434158325, 'mean': 0.00968094915151596, 'std': 0.19565734267234802}",1,13,,12,1749358620.0011718,parameter_transfer
"{'norm': 3.3237268924713135, 'mean': 0.009776432067155838, 'std': 0.19560833275318146}",1,14,,13,1749358620.001184,parameter_transfer
"{'norm': 3.3287363052368164, 'mean': 0.009303753264248371, 'std': 0.19592688977718353}",1,15,,14,1749358620.001204,parameter_transfer
"{'norm': 3.3288140296936035, 'mean': 0.009849376045167446, 'std': 0.19590482115745544}",1,16,,15,1749358620.0012164,parameter_transfer
"{'norm': 3.324188709259033, 'mean': 0.009374003857374191, 'std': 0.19565525650978088}",1,17,,16,1749358620.0012295,parameter_transfer
"{'norm': 3.331592082977295, 'mean': 0.009427335113286972, 'std': 0.1960894763469696}",1,18,,17,1749358620.0012455,parameter_transfer
"{'norm': 3.32287335395813, 'mean': 0.00921115092933178, 'std': 0.19558539986610413}",1,19,,18,1749358620.001258,parameter_transfer
"{'norm': 3.3224899768829346, 'mean': 0.00985630601644516, 'std': 0.19553133845329285}",1,20,,19,1749358620.00127,parameter_transfer
"{'norm': 3.32275652885437, 'mean': 0.009432636201381683, 'std': 0.19556795060634613}",1,21,,20,1749358620.0012832,parameter_transfer
"{'norm': 3.324301242828369, 'mean': 0.009533287957310677, 'std': 0.19565421342849731}",1,22,,21,1749358620.0012984,parameter_transfer
"{'norm': 3.317068338394165, 'mean': 0.009305920451879501, 'std': 0.19523847103118896}",1,23,,22,1749358620.0013125,parameter_transfer
"{'norm': 3.3269104957580566, 'mean': 0.009099584072828293, 'std': 0.19582876563072205}",1,24,,23,1749358620.0013254,parameter_transfer
,1,1,GossipAvg,0,1749358620.0013459,aggregation
,1,0,GossipAvg,1,1749358620.0013597,aggregation
,1,1,GossipAvg,2,1749358620.0013685,aggregation
,1,2,GossipAvg,3,1749358620.0013783,aggregation
,1,3,GossipAvg,4,1749358620.0013862,aggregation
,1,4,GossipAvg,5,1749358620.0014114,aggregation
,1,5,GossipAvg,6,1749358620.0014179,aggregation
,1,6,GossipAvg,7,1749358620.0014257,aggregation
,1,7,GossipAvg,8,1749358620.0014327,aggregation
,1,8,GossipAvg,9,1749358620.0014393,aggregation
,1,9,GossipAvg,10,1749358620.0014484,aggregation
,1,10,GossipAvg,11,1749358620.001455,aggregation
,1,11,GossipAvg,12,1749358620.0014627,aggregation
,1,12,GossipAvg,13,1749358620.0014699,aggregation
,1,13,GossipAvg,14,1749358620.001477,aggregation
,1,14,GossipAvg,15,1749358620.001484,aggregation
,1,15,GossipAvg,16,1749358620.0014906,aggregation
,1,16,GossipAvg,17,1749358620.0014973,aggregation
,1,17,GossipAvg,18,1749358620.0015037,aggregation
,1,18,GossipAvg,19,1749358620.0015101,aggregation
,1,19,GossipAvg,20,1749358620.0015168,aggregation
,1,20,GossipAvg,21,1749358620.0015233,aggregation
,1,21,GossipAvg,22,1749358620.0015302,aggregation
,1,22,GossipAvg,23,1749358620.0015514,aggregation
,1,23,GossipAvg,24,1749358620.0015585,aggregation
"{'norm': 3.3298163414001465, 'mean': 0.009897945448756218, 'std': 0.19596149027347565}",2,0,,1,1749358623.66153,parameter_transfer
"{'norm': 3.328981876373291, 'mean': 0.010394832119345665, 'std': 0.1958865225315094}",2,1,,0,1749358623.6615968,parameter_transfer
"{'norm': 3.3229353427886963, 'mean': 0.009049789048731327, 'std': 0.1955965906381607}",2,2,,1,1749358623.6616163,parameter_transfer
"{'norm': 3.3263351917266846, 'mean': 0.00938362069427967, 'std': 0.1957814246416092}",2,3,,2,1749358623.6616328,parameter_transfer
"{'norm': 3.3235530853271484, 'mean': 0.010056942701339722, 'std': 0.19558385014533997}",2,4,,3,1749358623.6616483,parameter_transfer
"{'norm': 3.3202903270721436, 'mean': 0.009521122090518475, 'std': 0.19541817903518677}",2,5,,4,1749358623.6616638,parameter_transfer
"{'norm': 3.319601058959961, 'mean': 0.00953986868262291, 'std': 0.19537658989429474}",2,6,,5,1749358623.661678,parameter_transfer
"{'norm': 3.3262779712677, 'mean': 0.009684169664978981, 'std': 0.19576342403888702}",2,7,,6,1749358623.6616921,parameter_transfer
"{'norm': 3.32070255279541, 'mean': 0.01018788293004036, 'std': 0.1954088807106018}",2,8,,7,1749358623.6617079,parameter_transfer
"{'norm': 3.3256263732910156, 'mean': 0.009474856778979301, 'std': 0.19573523104190826}",2,9,,8,1749358623.6617217,parameter_transfer
"{'norm': 3.3259825706481934, 'mean': 0.009788486175239086, 'std': 0.19574081897735596}",2,10,,9,1749358623.6617355,parameter_transfer
"{'norm': 3.3265135288238525, 'mean': 0.009401962161064148, 'std': 0.1957910805940628}",2,11,,10,1749358623.661749,parameter_transfer
"{'norm': 3.3261234760284424, 'mean': 0.009863077662885189, 'std': 0.19574536383152008}",2,12,,11,1749358623.661762,parameter_transfer
"{'norm': 3.3270442485809326, 'mean': 0.00963126216083765, 'std': 0.19581124186515808}",2,13,,12,1749358623.6617756,parameter_transfer
"{'norm': 3.323906660079956, 'mean': 0.009752173908054829, 'std': 0.19562014937400818}",2,14,,13,1749358623.6617885,parameter_transfer
"{'norm': 3.330812931060791, 'mean': 0.00961229670792818, 'std': 0.1960345059633255}",2,15,,14,1749358623.6618016,parameter_transfer
"{'norm': 3.330655813217163, 'mean': 0.009458307176828384, 'std': 0.19603273272514343}",2,16,,15,1749358623.661814,parameter_transfer
"{'norm': 3.3264050483703613, 'mean': 0.009522666223347187, 'std': 0.19577884674072266}",2,17,,16,1749358623.6618268,parameter_transfer
"{'norm': 3.33011794090271, 'mean': 0.009606908075511456, 'std': 0.19599376618862152}",2,18,,17,1749358623.6618402,parameter_transfer
"{'norm': 3.3206117153167725, 'mean': 0.00996355339884758, 'std': 0.19541506469249725}",2,19,,18,1749358623.6618779,parameter_transfer
"{'norm': 3.323167085647583, 'mean': 0.01000249944627285, 'std': 0.19556386768817902}",2,20,,19,1749358623.6618936,parameter_transfer
"{'norm': 3.3232433795928955, 'mean': 0.009815494529902935, 'std': 0.19557784497737885}",2,21,,20,1749358623.661907,parameter_transfer
"{'norm': 3.326251268386841, 'mean': 0.009830562397837639, 'std': 0.19575455784797668}",2,22,,21,1749358623.66192,parameter_transfer
"{'norm': 3.3193392753601074, 'mean': 0.00965014286339283, 'std': 0.19535574316978455}",2,23,,22,1749358623.661934,parameter_transfer
"{'norm': 3.3296573162078857, 'mean': 0.009456002153456211, 'std': 0.1959739327430725}",2,24,,23,1749358623.6619473,parameter_transfer
,2,1,GossipAvg,0,1749358623.6619632,aggregation
,2,0,GossipAvg,1,1749358623.661974,aggregation
,2,1,GossipAvg,2,1749358623.6619825,aggregation
,2,2,GossipAvg,3,1749358623.6619904,aggregation
,2,3,GossipAvg,4,1749358623.6619976,aggregation
,2,4,GossipAvg,5,1749358623.6620045,aggregation
,2,5,GossipAvg,6,1749358623.6620114,aggregation
,2,6,GossipAvg,7,1749358623.662018,aggregation
,2,7,GossipAvg,8,1749358623.662025,aggregation
,2,8,GossipAvg,9,1749358623.6620317,aggregation
,2,9,GossipAvg,10,1749358623.662039,aggregation
,2,10,GossipAvg,11,1749358623.662047,aggregation
,2,11,GossipAvg,12,1749358623.6620715,aggregation
,2,12,GossipAvg,13,1749358623.6620786,aggregation
,2,13,GossipAvg,14,1749358623.6620858,aggregation
,2,14,GossipAvg,15,1749358623.6620924,aggregation
,2,15,GossipAvg,16,1749358623.6620994,aggregation
,2,16,GossipAvg,17,1749358623.662106,aggregation
,2,17,GossipAvg,18,1749358623.662113,aggregation
,2,18,GossipAvg,19,1749358623.6621196,aggregation
,2,19,GossipAvg,20,1749358623.6621258,aggregation
,2,20,GossipAvg,21,1749358623.662132,aggregation
,2,21,GossipAvg,22,1749358623.6621387,aggregation
,2,22,GossipAvg,23,1749358623.6621463,aggregation
,2,23,GossipAvg,24,1749358623.6621532,aggregation
"{'norm': 3.3364417552948, 'mean': 0.009867100045084953, 'std': 0.196353942155838}",3,0,,1,1749358627.3872006,parameter_transfer
"{'norm': 3.325017213821411, 'mean': 0.009638749994337559, 'std': 0.1956912875175476}",3,1,,0,1749358627.3872542,parameter_transfer
"{'norm': 3.327768564224243, 'mean': 0.009708556346595287, 'std': 0.1958501636981964}",3,2,,1,1749358627.3872762,parameter_transfer
"{'norm': 3.330095052719116, 'mean': 0.010034454986453056, 'std': 0.19597099721431732}",3,3,,2,1749358627.3872933,parameter_transfer
"{'norm': 3.32700777053833, 'mean': 0.009960543364286423, 'std': 0.19579261541366577}",3,4,,3,1749358627.3873103,parameter_transfer
