timestamp,round_num,total_clients,sampled_clients,num_sampled_clients,client_sampling_rate,actual_client_rate,data_sampling_rates,total_data_points,sampled_data_points,actual_data_rate
1753356640.8299093,1,5,"[0, 1, 2, 3, 4]",5,1.0,1.0,"{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0}",,,
1753356663.9290347,2,5,"[0, 1, 2, 3, 4]",5,1.0,1.0,"{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0}",,,
1753356671.2398446,3,5,"[0, 1, 2, 3, 4]",5,1.0,1.0,"{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0}",,,
1753356678.7112906,4,5,"[0, 1, 2, 3, 4]",5,1.0,1.0,"{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0}",,,
1753356686.2005503,5,5,"[0, 1, 2, 3, 4]",5,1.0,1.0,"{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0}",,,
1753356693.5313594,6,5,"[0, 1, 2, 3, 4]",5,1.0,1.0,"{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0}",,,
1753356700.9922967,7,5,"[0, 1, 2, 3, 4]",5,1.0,1.0,"{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0}",,,
1753356708.350748,8,5,"[0, 1, 2, 3, 4]",5,1.0,1.0,"{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0}",,,
1753356715.8836212,9,5,"[0, 1, 2, 3, 4]",5,1.0,1.0,"{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0}",,,
1753356723.5092688,10,5,"[0, 1, 2, 3, 4]",5,1.0,1.0,"{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0}",,,
