activity_type,current_epoch,is_aggregator,metrics,param_convergence,round_num,strategy_name,timestamp,total_epochs
local_training,,,{},,1,,1749455019.8595192,1
aggregation,,True,,,1,GossipAvg,1749455034.7072496,
aggregation,,False,,,1,GossipAvg,1749455034.707267,
aggregation,,False,,,1,GossipAvg,1749455034.7072783,
aggregation,,False,,,1,GossipAvg,1749455034.7072875,
aggregation,,False,,,1,GossipAvg,1749455034.707297,
aggregation,,False,,,1,GossipAvg,1749455034.7073057,
aggregation,,False,,,1,GossipAvg,1749455034.7073157,
model_update,,,,0.2574469249662205,1,,1749455038.4769168,
local_training,,,{},,2,,1749455038.985039,1
aggregation,,True,,,2,GossipAvg,1749455055.1206377,
aggregation,,False,,,2,GossipAvg,1749455055.1206524,
aggregation,,False,,,2,GossipAvg,1749455055.1206625,
aggregation,,False,,,2,GossipAvg,1749455055.1206717,
aggregation,,False,,,2,GossipAvg,1749455055.120682,
aggregation,,False,,,2,GossipAvg,1749455055.1206915,
aggregation,,False,,,2,GossipAvg,1749455055.1207,
model_update,,,,0.38830742347460984,2,,1749455059.1819851,
local_training,,,{},,3,,1749455059.6947715,1
aggregation,,True,,,3,GossipAvg,1749455075.0847547,
aggregation,,False,,,3,GossipAvg,1749455075.0847697,
aggregation,,False,,,3,GossipAvg,1749455075.0847793,
aggregation,,False,,,3,GossipAvg,1749455075.0847888,
aggregation,,False,,,3,GossipAvg,1749455075.0847988,
aggregation,,False,,,3,GossipAvg,1749455075.0848074,
aggregation,,False,,,3,GossipAvg,1749455075.0848172,
model_update,,,,0.44680468754813774,3,,1749455079.3359776,
