node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,43.978397,-92.477283,north_america,America/Chicago
1,Baltimore,USA,39.258359,-76.637632,europe,America/New_York
2,Palo Alto,USA,37.430717,-122.125214,asia_pacific,America/Los_Angeles
3,Boston,USA,42.370336,-71.046012,south_america,America/New_York
4,Los Angeles,USA,34.04642,-118.208114,africa,America/Los_Angeles
5,London,UK,51.47676,-0.157396,north_america,Europe/London
6,Paris,France,48.879794,2.385688,europe,Europe/Paris
7,Tokyo,Japan,35.722081,139.673192,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.373543,103.821245,south_america,Asia/Singapore
9,Sydney,Australia,-33.84779,151.197356,africa,Australia/Sydney
10,Rochester,USA,44.00059,-92.42503,north_america,America/Chicago
11,Baltimore,USA,39.26842,-76.60991,europe,America/New_York
12,Palo Alto,USA,37.459265,-122.113008,asia_pacific,America/Los_Angeles
13,Boston,USA,42.403979,-71.088146,south_america,America/New_York
14,Los Angeles,USA,34.038896,-118.256708,africa,America/Los_Angeles
