node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,5000,tier_1,32,HIPAA,8,512,tier1_hospital,0.99,critical,10000
1,clinic_001,1000,tier_2,32,GDPR,2,256,tier2_hospital,0.91,standard,20000
2,research_center_002,20000,tier_3,64,HIPAA,32,256,research_center,0.987,critical,50000
3,mobile_unit_003,1000,tier_1,8,local,2,64,mobile_unit,0.765,critical,2000
4,edge_device_004,500,tier_2,8,GDPR,0,32,edge_device,0.707,standard,1000
5,hospital_005,10000,tier_1,32,GDPR,8,256,tier1_hospital,0.982,standard,50000
6,clinic_006,2000,tier_2,16,HIPAA,8,128,tier2_hospital,0.971,critical,5000
7,research_center_007,5000,tier_3,64,HIPAA,16,512,research_center,0.994,high,50000
8,mobile_unit_008,100,tier_1,16,GDPR,2,32,mobile_unit,0.832,critical,1000
9,edge_device_009,100,tier_2,2,PIPEDA,1,8,edge_device,0.842,critical,2000
