node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,44.065722,-92.513671,north_america,America/Chicago
1,Baltimore,USA,39.331635,-76.633004,europe,America/New_York
2,Palo Alto,USA,37.464149,-122.172267,asia_pacific,America/Los_Angeles
3,Boston,USA,42.344903,-71.016778,south_america,America/New_York
4,Los Angeles,USA,34.012087,-118.200631,africa,America/Los_Angeles
5,London,UK,51.545106,-0.132064,north_america,Europe/London
6,Paris,France,48.814893,2.346896,europe,Europe/Paris
7,Tokyo,Japan,35.662162,139.603625,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.332362,103.833114,south_america,Asia/Singapore
9,Sydney,Australia,-33.860742,151.249226,africa,Australia/Sydney
