param_summary,round_num,source_node,target_node,timestamp,transfer_type
"{'norm': 3.253386974334717, 'mean': 0.005388333927839994, 'std': 0.11055123805999756}",1,0,1,1749450077.432102,parameter_transfer
"{'norm': 3.253386974334717, 'mean': 0.005388333927839994, 'std': 0.11055123805999756}",1,0,2,1749450077.432102,parameter_transfer
"{'norm': 3.253386974334717, 'mean': 0.005388333927839994, 'std': 0.11055123805999756}",1,0,3,1749450077.432102,parameter_transfer
"{'norm': 3.253386974334717, 'mean': 0.005388333927839994, 'std': 0.11055123805999756}",1,0,4,1749450077.432102,parameter_transfer
"{'norm': 3.253386974334717, 'mean': 0.005388333927839994, 'std': 0.11055123805999756}",1,0,5,1749450077.432102,parameter_transfer
"{'norm': 3.253386974334717, 'mean': 0.005388333927839994, 'std': 0.11055123805999756}",1,0,6,1749450077.432102,parameter_transfer
"{'norm': 3.253386974334717, 'mean': 0.005388333927839994, 'std': 0.11055123805999756}",1,0,7,1749450077.432102,parameter_transfer
"{'norm': 3.253386974334717, 'mean': 0.005388333927839994, 'std': 0.11055123805999756}",1,0,8,1749450077.432102,parameter_transfer
"{'norm': 3.253386974334717, 'mean': 0.005388333927839994, 'std': 0.11055123805999756}",1,0,9,1749450077.432102,parameter_transfer
"{'norm': 3.2534894943237305, 'mean': 0.005400205031037331, 'std': 0.11055414378643036}",1,1,0,1749450077.4321733,parameter_transfer
"{'norm': 3.2534894943237305, 'mean': 0.005400205031037331, 'std': 0.11055414378643036}",1,1,2,1749450077.4321733,parameter_transfer
"{'norm': 3.2534894943237305, 'mean': 0.005400205031037331, 'std': 0.11055414378643036}",1,1,3,1749450077.4321733,parameter_transfer
"{'norm': 3.2534894943237305, 'mean': 0.005400205031037331, 'std': 0.11055414378643036}",1,1,4,1749450077.4321733,parameter_transfer
"{'norm': 3.2534894943237305, 'mean': 0.005400205031037331, 'std': 0.11055414378643036}",1,1,5,1749450077.4321733,parameter_transfer
"{'norm': 3.2534894943237305, 'mean': 0.005400205031037331, 'std': 0.11055414378643036}",1,1,6,1749450077.4321733,parameter_transfer
"{'norm': 3.2534894943237305, 'mean': 0.005400205031037331, 'std': 0.11055414378643036}",1,1,7,1749450077.4321733,parameter_transfer
"{'norm': 3.2534894943237305, 'mean': 0.005400205031037331, 'std': 0.11055414378643036}",1,1,8,1749450077.4321733,parameter_transfer
"{'norm': 3.2534894943237305, 'mean': 0.005400205031037331, 'std': 0.11055414378643036}",1,1,9,1749450077.4321733,parameter_transfer
"{'norm': 3.253386974334717, 'mean': 0.005388333927839994, 'std': 0.11055123805999756}",1,2,0,1749450077.432211,parameter_transfer
"{'norm': 3.253386974334717, 'mean': 0.005388333927839994, 'std': 0.11055123805999756}",1,2,1,1749450077.432211,parameter_transfer
"{'norm': 3.253386974334717, 'mean': 0.005388333927839994, 'std': 0.11055123805999756}",1,2,3,1749450077.432211,parameter_transfer
"{'norm': 3.253386974334717, 'mean': 0.005388333927839994, 'std': 0.11055123805999756}",1,2,4,1749450077.432211,parameter_transfer
"{'norm': 3.253386974334717, 'mean': 0.005388333927839994, 'std': 0.11055123805999756}",1,2,5,1749450077.432211,parameter_transfer
"{'norm': 3.253386974334717, 'mean': 0.005388333927839994, 'std': 0.11055123805999756}",1,2,6,1749450077.432211,parameter_transfer
"{'norm': 3.253386974334717, 'mean': 0.005388333927839994, 'std': 0.11055123805999756}",1,2,7,1749450077.432211,parameter_transfer
"{'norm': 3.253386974334717, 'mean': 0.005388333927839994, 'std': 0.11055123805999756}",1,2,8,1749450077.432211,parameter_transfer
"{'norm': 3.253386974334717, 'mean': 0.005388333927839994, 'std': 0.11055123805999756}",1,2,9,1749450077.432211,parameter_transfer
"{'norm': 3.253386974334717, 'mean': 0.005388333927839994, 'std': 0.11055123805999756}",1,3,0,1749450077.432246,parameter_transfer
"{'norm': 3.253386974334717, 'mean': 0.005388333927839994, 'std': 0.11055123805999756}",1,3,1,1749450077.432246,parameter_transfer
"{'norm': 3.253386974334717, 'mean': 0.005388333927839994, 'std': 0.11055123805999756}",1,3,2,1749450077.432246,parameter_transfer
