node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,10000,tier_1,128,GDPR,4,256,tier1_hospital,0.979,high,10000
1,clinic_001,5000,tier_2,32,GDPR,2,256,tier2_hospital,0.979,standard,10000
2,research_center_002,5000,tier_3,256,PIPEDA,8,256,research_center,0.992,critical,20000
3,mobile_unit_003,500,tier_1,4,GDPR,2,32,mobile_unit,0.845,standard,2000
4,edge_device_004,100,tier_2,4,PIPEDA,1,8,edge_device,0.744,high,1000
5,hospital_005,5000,tier_1,128,HIPAA,8,256,tier1_hospital,0.973,critical,20000
6,clinic_006,2000,tier_2,64,GDPR,2,64,tier2_hospital,0.913,high,5000
7,research_center_007,5000,tier_3,128,GDPR,32,256,research_center,0.99,critical,100000
8,mobile_unit_008,100,tier_1,8,local,1,32,mobile_unit,0.833,critical,5000
9,edge_device_009,500,tier_2,2,PIPEDA,1,8,edge_device,0.762,high,2000
