round_num,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9,node_10,node_11,node_12,node_13,node_14,node_15,node_16,node_17,node_18,node_19
1,3.2066714763641357,3.25394606590271,3.259275197982788,3.2066714763641357,3.2066714763641357,3.2612884044647217,3.2858798503875732,3.2721545696258545,3.2852442264556885,3.254850387573242,3.2066714763641357,3.2702436447143555,3.2066714763641357,3.2720885276794434,3.2066714763641357,3.2584080696105957,3.2066714763641357,3.255128860473633,3.270432233810425,3.2066714763641357
2,3.2378623485565186,3.2637462615966797,3.2378623485565186,3.2378623485565186,3.269883155822754,3.2378623485565186,3.286224365234375,3.28489351272583,3.293365240097046,3.2378623485565186,3.2378623485565186,3.2839324474334717,3.2378623485565186,3.281169891357422,3.2728588581085205,3.267947196960449,3.2378623485565186,3.2688357830047607,3.2779693603515625,3.2584705352783203
3,3.286957263946533,3.2578577995300293,3.2578577995300293,3.2578577995300293,3.2578577995300293,3.2769343852996826,3.2578577995300293,3.2914090156555176,3.2983362674713135,3.2578577995300293,3.2747232913970947,3.295882225036621,3.2817301750183105,3.286086320877075,3.2578577995300293,3.2944281101226807,3.2904109954833984,3.277784824371338,3.2865521907806396,3.2578577995300293
4,3.273481845855713,3.273481845855713,3.273481845855713,3.273481845855713,3.290152072906494,3.282147169113159,3.299957036972046,3.295974016189575,3.3125641345977783,3.2907869815826416,3.2856242656707764,3.298109292984009,3.2883708477020264,3.273481845855713,3.2854762077331543,3.273481845855713,3.3040170669555664,3.289583921432495,3.273481845855713,3.273481845855713
5,3.284179925918579,3.284179925918579,3.284179925918579,3.284179925918579,3.284179925918579,3.292257308959961,3.3076248168945312,3.284179925918579,3.3155317306518555,3.284179925918579,3.297142267227173,3.3105204105377197,3.2968151569366455,3.284179925918579,3.300589084625244,3.2889091968536377,3.3076250553131104,3.2982676029205322,3.303913116455078,3.292203187942505
6,3.2934136390686035,3.2934136390686035,3.309520959854126,3.2934136390686035,3.3174636363983154,3.30199933052063,3.2934136390686035,3.3157832622528076,3.2934136390686035,3.3055193424224854,3.307708978652954,3.3064255714416504,3.301138401031494,3.3121819496154785,3.2934136390686035,3.2978522777557373,3.2934136390686035,3.3035812377929688,3.306431770324707,3.2934136390686035
7,3.3003342151641846,3.3110105991363525,3.312908887863159,3.3276472091674805,3.3138930797576904,3.308598041534424,3.3003342151641846,3.320228099822998,3.3003342151641846,3.31022047996521,3.3003342151641846,3.3161520957946777,3.3077242374420166,3.320824384689331,3.3066883087158203,3.3003342151641846,3.3003342151641846,3.3003342151641846,3.3003342151641846,3.305211305618286
8,3.323019027709961,3.3070895671844482,3.3070895671844482,3.3301336765289307,3.3144853115081787,3.3145179748535156,3.322603702545166,3.322929620742798,3.3070895671844482,3.317769765853882,3.3180506229400635,3.3238747119903564,3.3070895671844482,3.3226158618927,3.3070895671844482,3.3070895671844482,3.3246567249298096,3.3184027671813965,3.3070895671844482,3.3070895671844482
9,3.3298845291137695,3.320392370223999,3.3242502212524414,3.314659357070923,3.3245460987091064,3.314659357070923,3.332333564758301,3.314659357070923,3.314659357070923,3.3214991092681885,3.314659357070923,3.3345835208892822,3.314659357070923,3.3254480361938477,3.3236844539642334,3.3191490173339844,3.314659357070923,3.314659357070923,3.326831579208374,3.3181567192077637
10,3.3201634883880615,3.326613664627075,3.3201634883880615,3.3201634883880615,3.3201634883880615,3.3201634883880615,3.338162899017334,3.33262300491333,3.3437249660491943,3.3298158645629883,3.3263652324676514,3.3672845363616943,3.3201634883880615,3.33089542388916,3.3201634883880615,3.320878267288208,3.339740753173828,3.335644483566284,3.3201634883880615,3.323659658432007
