edge,weight
0-1,2112.25
0-2,107.02
0-3,488.56
0-4,85.21
0-5,1071.86
0-6,1104.53
0-7,4116.57
0-8,4205.21
0-9,5529.38
0-10,579.91
0-11,5059.2
0-12,1105.57
0-13,2093.47
0-14,1752.46
0-15,1870.2
0-16,100.55
0-17,1175.47
0-18,937.73
0-19,5299.61
1-2,1640.71
1-3,1062.31
1-4,1771.67
1-5,1125.88
1-6,5223.77
1-7,513.85
1-8,4394.91
1-9,4193.56
1-10,5657.17
1-11,1603.3
1-12,451.75
1-13,922.63
1-14,571.94
1-15,119.43
1-16,2224.79
1-17,113.09
1-18,4024.89
1-19,800.76
2-3,831.4
2-4,4797.51
2-5,83.19
2-6,1767.54
2-7,113.96
2-8,5892.63
2-9,2203.8
2-10,98.48
2-11,589.51
2-12,1105.92
2-13,1867.23
2-14,1601.61
2-15,2133.88
2-16,832.36
2-17,428.46
2-18,407.45
2-19,887.02
3-4,2310.81
3-5,2248.33
3-6,1051.45
3-7,4948.61
3-8,5607.09
3-9,403.83
3-10,5950.69
3-11,1759.13
3-12,103.72
3-13,495.89
3-14,4010.59
3-15,83.89
3-16,95.94
3-17,4921.88
3-18,512.13
3-19,1155.24
4-5,5752.59
4-6,461.09
4-7,2336.75
4-8,1988.17
4-9,552.07
4-10,4023.64
4-11,1780.65
4-12,5997.63
4-13,118.05
4-14,5322.79
4-15,2256.09
4-16,102.79
4-17,461.77
4-18,5167.71
4-19,5872.9
5-6,599.19
5-7,99.88
5-8,873.64
5-9,1036.49
5-10,416.86
5-11,119.66
5-12,948.26
5-13,2293.07
5-14,114.7
5-15,852.78
5-16,5894.67
5-17,1053.37
5-18,4210.39
5-19,805.45
6-7,103.73
6-8,1743.99
6-9,2199.38
6-10,107.65
6-11,111.7
6-12,1830.07
6-13,4527.24
6-14,2356.6
6-15,1956.82
6-16,2072.08
6-17,4797.77
6-18,466.68
6-19,2342.07
7-8,1703.88
7-9,1706.73
7-10,561.53
7-11,1178.13
7-12,2287.31
7-13,87.3
7-14,1020.75
7-15,2122.52
7-16,1137.6
7-17,539.58
7-18,986.29
7-19,1869.09
8-9,1639.18
8-10,1688.67
8-11,941.53
8-12,566.67
8-13,445.6
8-14,5725.08
8-15,973.53
8-16,4480.62
8-17,85.99
8-18,544.47
8-19,970.52
9-10,2118.0
9-11,5991.4
9-12,902.09
9-13,5972.27
9-14,101.41
9-15,428.03
9-16,4603.04
9-17,83.33
9-18,441.25
9-19,112.1
10-11,569.35
10-12,533.0
10-13,98.97
10-14,2023.34
10-15,465.23
10-16,591.73
10-17,1760.16
10-18,2342.86
10-19,111.56
11-12,5320.24
11-13,5264.61
11-14,446.32
11-15,517.1
11-16,1702.67
11-17,524.34
11-18,454.55
11-19,4872.98
12-13,424.61
12-14,1830.35
12-15,1128.06
12-16,83.35
12-17,90.46
12-18,955.95
12-19,1013.52
13-14,84.17
13-15,1992.03
13-16,477.44
13-17,4230.76
13-18,5733.65
13-19,5956.08
14-15,4805.28
14-16,84.64
14-17,5610.36
14-18,574.82
14-19,504.2
15-16,890.07
15-17,1734.54
15-18,537.95
15-19,2066.01
16-17,558.81
16-18,4955.61
16-19,2278.97
17-18,82.95
17-19,5581.19
18-19,955.95
