node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,10000,tier_1,32,PIPEDA,4,128,tier1_hospital,0.952,critical,50000
1,clinic_001,5000,tier_2,16,local,2,256,tier2_hospital,0.953,critical,5000
2,research_center_002,5000,tier_3,64,GDPR,8,1024,research_center,0.981,high,50000
3,mobile_unit_003,500,tier_1,4,HIPAA,1,64,mobile_unit,0.899,critical,5000
4,edge_device_004,500,tier_2,2,PIPEDA,1,32,edge_device,0.729,standard,2000
5,hospital_005,2000,tier_1,32,HIPAA,16,256,tier1_hospital,0.987,standard,10000
6,clinic_006,2000,tier_2,32,GDPR,8,256,tier2_hospital,0.909,critical,10000
7,research_center_007,10000,tier_3,256,PIPEDA,16,1024,research_center,0.988,high,100000
8,mobile_unit_008,100,tier_1,16,local,2,16,mobile_unit,0.855,standard,2000
9,edge_device_009,50,tier_2,4,PIPEDA,0,32,edge_device,0.752,standard,2000
