node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,44.059442,-92.498583,north_america,America/Chicago
1,Baltimore,USA,39.328467,-76.611042,europe,America/New_York
2,Palo Alto,USA,37.442562,-122.166312,asia_pacific,America/Los_Angeles
3,Boston,USA,42.315733,-71.022366,south_america,America/New_York
4,Los Angeles,USA,34.02901,-118.226147,africa,America/Los_Angeles
5,London,UK,51.529927,-0.111188,north_america,Europe/London
6,Paris,France,48.845115,2.330319,europe,Europe/Paris
7,Tokyo,Japan,35.696216,139.621981,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.329514,103.809123,south_america,Asia/Singapore
9,Sydney,Australia,-33.825298,151.171457,africa,Australia/Sydney
