round_num,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9
1,3.339590072631836,3.339674949645996,3.2499656677246094,3.2499656677246094,3.2499656677246094,3.2499656677246094,3.305546760559082,3.2687768936157227,3.2499656677246094,3.2499656677246094
2,3.24552059173584,3.283954381942749,3.3324508666992188,3.24552059173584,3.24552059173584,3.3165619373321533,3.24552059173584,3.2541770935058594,3.24552059173584,3.24552059173584
3,3.281604766845703,3.244809865951538,3.257925271987915,3.244809865951538,3.244809865951538,3.244809865951538,3.2908596992492676,3.2796711921691895,3.244809865951538,3.244809865951538
4,3.2723147869110107,3.2910962104797363,3.2543740272521973,3.248842716217041,3.248842716217041,3.248842716217041,3.281680107116699,3.248842716217041,3.248842716217041,3.248842716217041
5,3.281198024749756,3.250938892364502,3.2600324153900146,3.250938892364502,3.250938892364502,3.250938892364502,3.250938892364502,3.250938892364502,3.307166337966919,3.2869479656219482
6,3.2430577278137207,3.2430577278137207,3.2430577278137207,3.2880477905273438,3.2430577278137207,3.29013729095459,3.2430577278137207,3.2430577278137207,3.3050894737243652,3.2861618995666504
7,3.2467079162597656,3.2467079162597656,3.2467079162597656,3.2467079162597656,3.3723912239074707,3.301441192626953,3.2482666969299316,3.2467079162597656,3.2778701782226562,3.2467079162597656
8,3.2512009143829346,3.2860777378082275,3.266026496887207,3.2512009143829346,3.2512009143829346,3.2512009143829346,3.2642416954040527,3.2804605960845947,3.2512009143829346,3.2512009143829346
9,3.286893129348755,3.2517364025115967,3.270535469055176,3.2517364025115967,3.2517364025115967,3.2517364025115967,3.2517364025115967,3.273024559020996,3.3186659812927246,3.2517364025115967
10,3.258913040161133,3.3018839359283447,3.258913040161133,3.258913040161133,3.3078110218048096,3.268275022506714,3.258913040161133,3.258913040161133,3.305129289627075,3.258913040161133
