node_id,admin_level,certification,city,country,department,established_year,funding_source,institution_name,institution_type,region,staff_count,timezone
0,regional,HIPAA_compliant,Rochester,USA,radiology,2020,private,mayo_clinic,tier1_hospital,north_america,1109,America/Chicago
1,national,HIPAA_compliant,Baltimore,USA,oncology,2020,public,johns_hopkins,tier2_hospital,europe,1306,America/New_York
2,national,HIPAA_compliant,Palo Alto,USA,cardiology,1989,public,stanford_med,research_center,asia_pacific,2319,America/Los_Angeles
3,local,HIPAA_compliant,Boston,USA,neurology,2019,mixed,mass_general,mobile_unit,south_america,2572,America/New_York
4,regional,SOC2,Los Angeles,USA,pathology,2008,research_grant,ucla_health,edge_device,africa,4432,America/Los_Angeles
5,national,SOC2,London,UK,radiology,2018,research_grant,mayo_clinic,tier1_hospital,north_america,2359,Europe/London
6,regional,FedRAMP,Paris,France,oncology,1972,private,johns_hopkins,tier2_hospital,europe,4126,Europe/Paris
7,international,FedRAMP,Tokyo,Japan,cardiology,2002,public,stanford_med,research_center,asia_pacific,1010,Asia/Tokyo
8,national,ISO27001,Singapore,Singapore,neurology,1954,research_grant,mass_general,mobile_unit,south_america,159,Asia/Singapore
9,national,SOC2,Sydney,Australia,pathology,1967,mixed,ucla_health,edge_device,africa,4236,Australia/Sydney
