timestamp,round_num,total_clients,sampled_clients,num_sampled_clients,client_sampling_rate,actual_client_rate,data_sampling_rates,total_data_points,sampled_data_points,actual_data_rate
1753373697.8355885,1,10,"[7, 6, 1, 0]",4,0.4,0.4,"{7: 1.0, 6: 1.0, 1: 1.0, 0: 1.0}",,,
1753373721.6023805,2,10,"[5, 2, 1, 7]",4,0.4,0.4,"{5: 1.0, 2: 1.0, 1: 1.0, 7: 1.0}",,,
1753373742.1172676,3,10,"[7, 0, 2, 6]",4,0.4,0.4,"{7: 1.0, 0: 1.0, 2: 1.0, 6: 1.0}",,,
1753373747.1179967,4,10,"[0, 1, 2, 6]",4,0.4,0.4,"{0: 1.0, 1: 1.0, 2: 1.0, 6: 1.0}",,,
1753373753.1583514,5,10,"[8, 2, 9, 0]",4,0.4,0.4,"{8: 1.0, 2: 1.0, 9: 1.0, 0: 1.0}",,,
1753373777.8234987,6,10,"[9, 3, 5, 8]",4,0.4,0.4,"{9: 1.0, 3: 1.0, 5: 1.0, 8: 1.0}",,,
1753373799.4069023,7,10,"[5, 6, 4, 8]",4,0.4,0.4,"{5: 1.0, 6: 1.0, 4: 1.0, 8: 1.0}",,,
1753373818.6800296,8,10,"[7, 2, 6, 1]",4,0.4,0.4,"{7: 1.0, 2: 1.0, 6: 1.0, 1: 1.0}",,,
1753373823.6654434,9,10,"[2, 8, 7, 0]",4,0.4,0.4,"{2: 1.0, 8: 1.0, 7: 1.0, 0: 1.0}",,,
1753373830.356797,10,10,"[8, 4, 5, 1]",4,0.4,0.4,"{8: 1.0, 4: 1.0, 5: 1.0, 1: 1.0}",,,
