node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,regional,FedRAMP,radiology,1953,public,mayo_clinic,tier1_hospital,78
1,international,SOC2,oncology,2016,research_grant,johns_hopkins,tier2_hospital,1777
2,local,ISO27001,cardiology,1957,mixed,stanford_med,research_center,2656
3,regional,SOC2,neurology,1962,public,mass_general,mobile_unit,3083
4,national,HIPAA_compliant,pathology,2002,mixed,ucla_health,edge_device,932
5,international,HIPAA_compliant,radiology,1953,research_grant,mayo_clinic,tier1_hospital,692
6,national,FedRAMP,oncology,1954,mixed,johns_hopkins,tier2_hospital,2051
7,regional,FedRAMP,cardiology,2005,private,stanford_med,research_center,3827
8,local,ISO27001,neurology,1952,mixed,mass_general,mobile_unit,4583
9,regional,HIPAA_compliant,pathology,2014,private,ucla_health,edge_device,933
