node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,44.044235,-92.464812,north_america,America/Chicago
1,Baltimore,USA,39.262799,-76.578561,europe,America/New_York
2,Palo Alto,USA,37.489981,-122.163453,asia_pacific,America/Los_Angeles
3,Boston,USA,42.359874,-71.046109,south_america,America/New_York
4,Los Angeles,USA,34.076457,-118.274376,africa,America/Los_Angeles
5,London,UK,51.458879,-0.083456,north_america,Europe/London
6,Paris,France,48.898096,2.323841,europe,Europe/Paris
7,Tokyo,Japan,35.652083,139.679428,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.344563,103.799337,south_america,Asia/Singapore
9,Sydney,Australia,-33.880805,151.169211,africa,Australia/Sydney
