node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,5000,tier_1,32,PIPEDA,8,512,tier1_hospital,0.955,high,20000
1,clinic_001,1000,tier_2,64,PIPEDA,4,128,tier2_hospital,0.949,standard,20000
2,research_center_002,5000,tier_3,64,HIPAA,8,512,research_center,0.982,critical,50000
3,mobile_unit_003,500,tier_1,16,PIPEDA,2,64,mobile_unit,0.871,high,1000
4,edge_device_004,500,tier_2,8,GDPR,1,16,edge_device,0.747,high,2000
5,hospital_005,5000,tier_1,128,local,8,512,tier1_hospital,0.986,critical,50000
6,clinic_006,5000,tier_2,16,HIPAA,2,64,tier2_hospital,0.954,high,5000
7,research_center_007,5000,tier_3,256,PIPEDA,8,512,research_center,0.999,high,100000
8,mobile_unit_008,100,tier_1,8,PIPEDA,2,64,mobile_unit,0.799,high,5000
9,edge_device_009,50,tier_2,8,PIPEDA,0,16,edge_device,0.728,high,1000
10,hospital_010,5000,tier_1,64,local,8,128,tier1_hospital,0.994,standard,50000
11,clinic_011,2000,tier_2,64,GDPR,4,128,tier2_hospital,0.905,standard,20000
12,research_center_012,10000,tier_3,256,local,32,1024,research_center,0.986,high,20000
13,mobile_unit_013,100,tier_1,4,GDPR,2,64,mobile_unit,0.754,critical,5000
14,edge_device_014,500,tier_2,4,local,0,32,edge_device,0.722,critical,2000
15,hospital_015,2000,tier_1,32,local,8,512,tier1_hospital,0.959,high,50000
16,clinic_016,5000,tier_2,32,PIPEDA,8,64,tier2_hospital,0.939,critical,5000
17,research_center_017,10000,tier_3,64,PIPEDA,8,256,research_center,0.981,high,20000
18,mobile_unit_018,500,tier_1,8,PIPEDA,2,32,mobile_unit,0.824,high,5000
19,edge_device_019,500,tier_2,8,local,0,16,edge_device,0.865,standard,2000
