node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,44.032232,-92.451014,north_america,America/Chicago
1,Baltimore,USA,39.244141,-76.657905,europe,America/New_York
2,Palo Alto,USA,37.459231,-122.159514,asia_pacific,America/Los_Angeles
3,Boston,USA,42.399568,-71.095058,south_america,America/New_York
4,Los Angeles,USA,34.019545,-118.28759,africa,America/Los_Angeles
5,London,UK,51.460595,-0.164073,north_america,Europe/London
6,Paris,France,48.827086,2.374021,europe,Europe/Paris
7,Tokyo,Japan,35.635333,139.643766,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.367718,103.787199,south_america,Asia/Singapore
9,Sydney,Australia,-33.911424,151.169711,africa,Australia/Sydney
10,Rochester,USA,43.980873,-92.452079,north_america,America/Chicago
11,Baltimore,USA,39.300345,-76.625744,europe,America/New_York
12,Palo Alto,USA,37.439202,-122.131331,asia_pacific,America/Los_Angeles
13,Boston,USA,42.37303,-71.100534,south_america,America/New_York
14,Los Angeles,USA,34.019889,-118.203617,africa,America/Los_Angeles
