param_summary,round_num,source_node,target_node,timestamp,transfer_type
"{'norm': 3.2607672214508057, 'mean': -0.0009731855243444443, 'std': 0.19214008748531342}",1,0,1,1749396747.4921424,parameter_transfer
"{'norm': 3.2607672214508057, 'mean': -0.0009731855243444443, 'std': 0.19214008748531342}",1,0,2,1749396747.4921424,parameter_transfer
"{'norm': 3.2607672214508057, 'mean': -0.0009731855243444443, 'std': 0.19214008748531342}",1,0,3,1749396747.4921424,parameter_transfer
"{'norm': 3.2607672214508057, 'mean': -0.0009731855243444443, 'std': 0.19214008748531342}",1,0,4,1749396747.4921424,parameter_transfer
"{'norm': 3.2607672214508057, 'mean': -0.0009731855243444443, 'std': 0.19214008748531342}",1,0,5,1749396747.4921424,parameter_transfer
"{'norm': 3.2607672214508057, 'mean': -0.0009731855243444443, 'std': 0.19214008748531342}",1,0,6,1749396747.4921424,parameter_transfer
"{'norm': 3.2607672214508057, 'mean': -0.0009731855243444443, 'std': 0.19214008748531342}",1,0,7,1749396747.4921424,parameter_transfer
"{'norm': 3.2607672214508057, 'mean': -0.0009731855243444443, 'std': 0.19214008748531342}",1,0,8,1749396747.4921424,parameter_transfer
"{'norm': 3.2607672214508057, 'mean': -0.0009731855243444443, 'std': 0.19214008748531342}",1,0,9,1749396747.4921424,parameter_transfer
"{'norm': 3.26672625541687, 'mean': -0.00027370970929041505, 'std': 0.1924934983253479}",1,1,0,1749396747.4922156,parameter_transfer
"{'norm': 3.26672625541687, 'mean': -0.00027370970929041505, 'std': 0.1924934983253479}",1,1,2,1749396747.4922156,parameter_transfer
"{'norm': 3.26672625541687, 'mean': -0.00027370970929041505, 'std': 0.1924934983253479}",1,1,3,1749396747.4922156,parameter_transfer
"{'norm': 3.26672625541687, 'mean': -0.00027370970929041505, 'std': 0.1924934983253479}",1,1,4,1749396747.4922156,parameter_transfer
"{'norm': 3.26672625541687, 'mean': -0.00027370970929041505, 'std': 0.1924934983253479}",1,1,5,1749396747.4922156,parameter_transfer
"{'norm': 3.26672625541687, 'mean': -0.00027370970929041505, 'std': 0.1924934983253479}",1,1,6,1749396747.4922156,parameter_transfer
"{'norm': 3.26672625541687, 'mean': -0.00027370970929041505, 'std': 0.1924934983253479}",1,1,7,1749396747.4922156,parameter_transfer
"{'norm': 3.26672625541687, 'mean': -0.00027370970929041505, 'std': 0.1924934983253479}",1,1,8,1749396747.4922156,parameter_transfer
"{'norm': 3.26672625541687, 'mean': -0.00027370970929041505, 'std': 0.1924934983253479}",1,1,9,1749396747.4922156,parameter_transfer
"{'norm': 3.2780251502990723, 'mean': 1.7197182387462817e-05, 'std': 0.19315947592258453}",1,2,0,1749396747.4922552,parameter_transfer
"{'norm': 3.2780251502990723, 'mean': 1.7197182387462817e-05, 'std': 0.19315947592258453}",1,2,1,1749396747.4922552,parameter_transfer
