node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,10000,tier_1,128,HIPAA,16,256,tier1_hospital,0.961,critical,20000
1,clinic_001,1000,tier_2,32,GDPR,4,64,tier2_hospital,0.936,standard,10000
2,research_center_002,10000,tier_3,128,local,32,512,research_center,0.985,high,20000
3,mobile_unit_003,1000,tier_1,8,local,1,32,mobile_unit,0.842,high,5000
4,edge_device_004,50,tier_2,2,HIPAA,0,16,edge_device,0.754,high,500
5,hospital_005,2000,tier_1,128,GDPR,8,256,tier1_hospital,1.0,critical,50000
6,clinic_006,1000,tier_2,32,GDPR,2,128,tier2_hospital,0.91,critical,10000
7,research_center_007,5000,tier_3,128,PIPEDA,32,256,research_center,0.994,standard,100000
8,mobile_unit_008,100,tier_1,16,PIPEDA,1,64,mobile_unit,0.804,standard,2000
9,edge_device_009,100,tier_2,4,local,1,8,edge_device,0.789,standard,1000
