node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,10000,tier_1,32,HIPAA,4,256,tier1_hospital,0.975,standard,20000
1,clinic_001,5000,tier_2,64,HIPAA,8,256,tier2_hospital,0.957,high,5000
2,research_center_002,10000,tier_3,64,GDPR,32,1024,research_center,0.984,standard,50000
3,mobile_unit_003,100,tier_1,4,PIPEDA,2,64,mobile_unit,0.789,standard,2000
4,edge_device_004,50,tier_2,4,local,0,16,edge_device,0.844,critical,500
5,hospital_005,10000,tier_1,64,local,16,128,tier1_hospital,0.989,high,10000
6,clinic_006,2000,tier_2,16,PIPEDA,4,64,tier2_hospital,0.942,standard,10000
7,research_center_007,10000,tier_3,256,HIPAA,8,512,research_center,0.998,high,100000
8,mobile_unit_008,1000,tier_1,8,local,1,32,mobile_unit,0.87,critical,1000
9,edge_device_009,50,tier_2,2,GDPR,1,8,edge_device,0.816,critical,500
10,hospital_010,2000,tier_1,32,GDPR,16,256,tier1_hospital,0.995,critical,20000
11,clinic_011,2000,tier_2,32,PIPEDA,4,128,tier2_hospital,0.921,critical,5000
12,research_center_012,5000,tier_3,64,local,16,1024,research_center,0.995,standard,50000
13,mobile_unit_013,1000,tier_1,4,PIPEDA,2,64,mobile_unit,0.843,standard,5000
14,edge_device_014,500,tier_2,8,HIPAA,0,16,edge_device,0.724,standard,2000
15,hospital_015,10000,tier_1,64,HIPAA,16,256,tier1_hospital,0.995,high,20000
16,clinic_016,1000,tier_2,32,HIPAA,8,64,tier2_hospital,0.956,high,20000
17,research_center_017,5000,tier_3,256,PIPEDA,16,512,research_center,0.99,standard,50000
18,mobile_unit_018,1000,tier_1,4,local,1,16,mobile_unit,0.871,high,1000
19,edge_device_019,50,tier_2,2,PIPEDA,1,16,edge_device,0.742,standard,1000
