node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,10000,tier_1,32,GDPR,8,128,tier1_hospital,0.989,high,20000
1,clinic_001,1000,tier_2,16,HIPAA,2,256,tier2_hospital,0.977,standard,20000
2,research_center_002,10000,tier_3,256,local,16,256,research_center,0.999,standard,100000
3,mobile_unit_003,1000,tier_1,16,HIPAA,1,64,mobile_unit,0.878,high,2000
4,edge_device_004,100,tier_2,8,local,1,16,edge_device,0.863,standard,2000
5,hospital_005,2000,tier_1,32,GDPR,8,512,tier1_hospital,0.972,high,20000
6,clinic_006,2000,tier_2,32,HIPAA,2,256,tier2_hospital,0.923,high,20000
7,research_center_007,5000,tier_3,128,local,32,1024,research_center,0.999,critical,20000
8,mobile_unit_008,500,tier_1,16,PIPEDA,1,64,mobile_unit,0.823,high,5000
9,edge_device_009,500,tier_2,4,HIPAA,0,8,edge_device,0.869,high,1000
10,hospital_010,2000,tier_1,64,local,4,512,tier1_hospital,0.97,critical,50000
11,clinic_011,2000,tier_2,32,PIPEDA,2,128,tier2_hospital,0.904,critical,5000
12,research_center_012,5000,tier_3,256,HIPAA,16,256,research_center,0.988,high,50000
13,mobile_unit_013,1000,tier_1,4,local,2,16,mobile_unit,0.871,standard,1000
14,edge_device_014,500,tier_2,4,PIPEDA,0,8,edge_device,0.898,high,500
15,hospital_015,10000,tier_1,32,GDPR,4,512,tier1_hospital,0.971,critical,50000
16,clinic_016,1000,tier_2,32,GDPR,8,64,tier2_hospital,0.954,high,10000
17,research_center_017,20000,tier_3,64,local,8,1024,research_center,0.989,standard,50000
18,mobile_unit_018,1000,tier_1,4,HIPAA,1,16,mobile_unit,0.866,critical,2000
19,edge_device_019,100,tier_2,8,GDPR,0,32,edge_device,0.806,standard,2000
