round_num,node_0,node_1,node_2,node_3,node_4
1,3.3201892375946045,3.8005828857421875,3.409108877182007,3.586608648300171,3.8132143020629883
2,3.8984198570251465,3.4833242893218994,3.8637208938598633,4.270817279815674,4.1784443855285645
3,4.242053031921387,4.4143595695495605,4.2736382484436035,3.8517346382141113,4.5227885246276855
4,4.612492084503174,4.776463508605957,4.187645435333252,4.792224407196045,4.811147689819336
5,4.599429607391357,5.104915142059326,5.017431735992432,5.197123050689697,5.097588539123535
6,5.336189270019531,5.410551071166992,5.3375325202941895,4.958155632019043,5.417891979217529
7,5.609096050262451,5.6746721267700195,5.618279933929443,5.712283134460449,5.2452898025512695
8,5.8850297927856445,5.535877227783203,5.887455463409424,5.982596397399902,5.931319236755371
9,6.147580623626709,6.187098503112793,5.806600570678711,6.290993690490723,6.155501842498779
10,6.4085693359375,6.474621295928955,6.405310153961182,6.514572620391846,6.1069841384887695
