node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,10000,tier_1,128,GDPR,16,256,tier1_hospital,0.976,standard,50000
1,clinic_001,2000,tier_2,64,GDPR,8,128,tier2_hospital,0.922,standard,10000
2,research_center_002,10000,tier_3,128,HIPAA,8,512,research_center,0.989,high,100000
3,mobile_unit_003,100,tier_1,8,PIPEDA,1,64,mobile_unit,0.814,standard,2000
4,edge_device_004,50,tier_2,4,local,1,8,edge_device,0.702,standard,500
5,hospital_005,5000,tier_1,128,PIPEDA,8,512,tier1_hospital,0.968,critical,50000
6,clinic_006,1000,tier_2,32,GDPR,2,256,tier2_hospital,0.928,high,20000
7,research_center_007,10000,tier_3,128,PIPEDA,32,1024,research_center,0.985,high,50000
8,mobile_unit_008,500,tier_1,4,GDPR,2,64,mobile_unit,0.804,critical,2000
9,edge_device_009,500,tier_2,4,GDPR,0,8,edge_device,0.881,high,500
