node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,10000,tier_1,64,HIPAA,16,128,tier1_hospital,0.959,standard,50000
1,clinic_001,2000,tier_2,32,local,4,256,tier2_hospital,0.934,standard,5000
2,research_center_002,10000,tier_3,128,HIPAA,32,256,research_center,0.996,standard,20000
3,mobile_unit_003,1000,tier_1,8,PIPEDA,2,32,mobile_unit,0.789,critical,1000
4,edge_device_004,100,tier_2,4,local,0,16,edge_device,0.813,critical,1000
5,hospital_005,10000,tier_1,128,GDPR,16,128,tier1_hospital,0.959,standard,10000
6,clinic_006,2000,tier_2,32,PIPEDA,4,64,tier2_hospital,0.943,critical,5000
7,research_center_007,10000,tier_3,128,GDPR,16,256,research_center,0.994,critical,100000
8,mobile_unit_008,500,tier_1,4,GDPR,1,64,mobile_unit,0.859,high,5000
9,edge_device_009,500,tier_2,4,local,0,8,edge_device,0.826,standard,500
10,hospital_010,10000,tier_1,64,GDPR,8,256,tier1_hospital,0.967,critical,10000
11,clinic_011,5000,tier_2,16,local,8,128,tier2_hospital,0.948,standard,10000
12,research_center_012,10000,tier_3,64,PIPEDA,8,512,research_center,0.982,critical,50000
13,mobile_unit_013,500,tier_1,4,HIPAA,2,64,mobile_unit,0.897,standard,1000
14,edge_device_014,100,tier_2,2,HIPAA,0,8,edge_device,0.762,standard,500
