node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,international,HIPAA_compliant,radiology,1989,private,mayo_clinic,tier1_hospital,888
1,national,HIPAA_compliant,oncology,2014,public,johns_hopkins,tier2_hospital,2272
2,international,ISO27001,cardiology,2003,research_grant,stanford_med,research_center,1163
3,national,FedRAMP,neurology,1958,research_grant,mass_general,mobile_unit,3785
4,regional,ISO27001,pathology,2001,private,ucla_health,edge_device,2063
5,international,HIPAA_compliant,radiology,2001,mixed,mayo_clinic,tier1_hospital,3694
6,international,ISO27001,oncology,1990,private,johns_hopkins,tier2_hospital,221
7,regional,FedRAMP,cardiology,1996,private,stanford_med,research_center,1628
8,national,HIPAA_compliant,neurology,1980,research_grant,mass_general,mobile_unit,1021
9,international,HIPAA_compliant,pathology,1982,research_grant,ucla_health,edge_device,1130
