node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,local,HIPAA_compliant,radiology,2011,mixed,mayo_clinic,tier1_hospital,1153
1,local,FedRAMP,oncology,1961,private,johns_hopkins,tier2_hospital,1090
2,regional,ISO27001,cardiology,2008,research_grant,stanford_med,research_center,4508
3,national,SOC2,neurology,2012,private,mass_general,mobile_unit,2119
4,international,FedRAMP,pathology,1953,private,ucla_health,edge_device,639
5,international,HIPAA_compliant,radiology,1952,research_grant,mayo_clinic,tier1_hospital,117
6,international,SOC2,oncology,2010,private,johns_hopkins,tier2_hospital,2306
7,regional,SOC2,cardiology,1978,mixed,stanford_med,research_center,3218
8,international,FedRAMP,neurology,1993,private,mass_general,mobile_unit,2527
9,international,FedRAMP,pathology,1951,research_grant,ucla_health,edge_device,3161
