node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,2000,tier_1,64,local,16,256,tier1_hospital,0.952,high,50000
1,clinic_001,1000,tier_2,64,HIPAA,4,64,tier2_hospital,0.915,standard,5000
2,research_center_002,10000,tier_3,64,local,32,256,research_center,0.998,high,20000
3,mobile_unit_003,1000,tier_1,8,GDPR,2,16,mobile_unit,0.838,high,5000
4,edge_device_004,50,tier_2,2,local,1,16,edge_device,0.774,standard,2000
5,hospital_005,2000,tier_1,128,HIPAA,16,512,tier1_hospital,0.954,critical,20000
6,clinic_006,5000,tier_2,16,GDPR,8,256,tier2_hospital,0.977,high,10000
7,research_center_007,20000,tier_3,256,PIPEDA,32,512,research_center,0.982,standard,50000
8,mobile_unit_008,1000,tier_1,8,HIPAA,2,32,mobile_unit,0.764,high,1000
9,edge_device_009,500,tier_2,2,HIPAA,1,16,edge_device,0.791,high,1000
10,hospital_010,10000,tier_1,128,HIPAA,16,128,tier1_hospital,0.987,high,10000
11,clinic_011,2000,tier_2,32,GDPR,8,256,tier2_hospital,0.971,critical,10000
12,research_center_012,10000,tier_3,64,PIPEDA,8,256,research_center,0.99,high,20000
13,mobile_unit_013,500,tier_1,8,local,1,32,mobile_unit,0.891,critical,1000
14,edge_device_014,50,tier_2,8,GDPR,1,8,edge_device,0.787,high,1000
