timestamp,round_num,source_node,target_node,transfer_type,param_summary,strategy_name
1753371399.9423935,1,1,0,parameter_transfer,"{'norm': 3.326108694076538, 'mean': -0.0012691037263721228, 'std': 0.11314940452575684}",
1753371399.9423935,1,2,0,parameter_transfer,"{'norm': 3.2493655681610107, 'mean': -0.001202531042508781, 'std': 0.11053910851478577}",
1753371399.9423935,1,3,0,parameter_transfer,"{'norm': 3.2493655681610107, 'mean': -0.001202531042508781, 'std': 0.11053910851478577}",
1753371399.9423935,1,4,0,parameter_transfer,"{'norm': 3.306180477142334, 'mean': -0.0003098539309576154, 'std': 0.11247812956571579}",
1753371399.9425385,1,1,0,aggregation,,FedAvg
1753371399.9425385,1,2,0,aggregation,,FedAvg
1753371399.9425385,1,3,0,aggregation,,FedAvg
1753371399.9425385,1,4,0,aggregation,,FedAvg
1753371425.5072877,2,1,0,parameter_transfer,"{'norm': 3.266433000564575, 'mean': -0.0007064859964884818, 'std': 0.11112405359745026}",
1753371425.5072877,2,2,0,parameter_transfer,"{'norm': 3.2974534034729004, 'mean': -0.000479426933452487, 'std': 0.11218062043190002}",
1753371425.5072877,2,3,0,parameter_transfer,"{'norm': 3.2659952640533447, 'mean': -0.0007726586190983653, 'std': 0.11110873520374298}",
1753371425.5072877,2,4,0,parameter_transfer,"{'norm': 3.2765815258026123, 'mean': -0.0003235457406844944, 'std': 0.11147109419107437}",
1753371425.5074108,2,1,0,aggregation,,FedAvg
1753371425.5074108,2,2,0,aggregation,,FedAvg
1753371425.5074108,2,3,0,aggregation,,FedAvg
1753371425.5074108,2,4,0,aggregation,,FedAvg
1753371456.166924,3,1,0,parameter_transfer,"{'norm': 3.284853935241699, 'mean': -0.0008505132864229381, 'std': 0.11174976080656052}",
1753371456.166924,3,2,0,parameter_transfer,"{'norm': 3.262028694152832, 'mean': -0.0006225242977961898, 'std': 0.11097472906112671}",
1753371456.166924,3,3,0,parameter_transfer,"{'norm': 3.289957284927368, 'mean': 0.000260510656516999, 'std': 0.11192631721496582}",
1753371456.166924,3,4,0,parameter_transfer,"{'norm': 3.262028694152832, 'mean': -0.0006225242977961898, 'std': 0.11097472906112671}",
1753371456.1670346,3,1,0,aggregation,,FedAvg
1753371456.1670346,3,2,0,aggregation,,FedAvg
1753371456.1670346,3,3,0,aggregation,,FedAvg
1753371456.1670346,3,4,0,aggregation,,FedAvg
1753371464.1699834,4,1,0,parameter_transfer,"{'norm': 3.261223316192627, 'mean': -0.0005202271277084947, 'std': 0.11094784736633301}",
1753371464.1699834,4,2,0,parameter_transfer,"{'norm': 3.272594451904297, 'mean': -0.00048318615881726146, 'std': 0.11133487522602081}",
1753371464.1699834,4,3,0,parameter_transfer,"{'norm': 3.261223316192627, 'mean': -0.0005202271277084947, 'std': 0.11094784736633301}",
1753371464.1699834,4,4,0,parameter_transfer,"{'norm': 3.2932839393615723, 'mean': -0.00023364165099337697, 'std': 0.11203954368829727}",
1753371464.1701398,4,1,0,aggregation,,FedAvg
1753371464.1701398,4,2,0,aggregation,,FedAvg
1753371464.1701398,4,3,0,aggregation,,FedAvg
1753371464.1701398,4,4,0,aggregation,,FedAvg
1753371472.2053597,5,1,0,parameter_transfer,"{'norm': 3.2645647525787354, 'mean': -0.0004072523151990026, 'std': 0.11106200516223907}",
1753371472.2053597,5,2,0,parameter_transfer,"{'norm': 3.2963314056396484, 'mean': -0.0006701364181935787, 'std': 0.11214147508144379}",
1753371472.2053597,5,3,0,parameter_transfer,"{'norm': 3.2645647525787354, 'mean': -0.0004072523151990026, 'std': 0.11106200516223907}",
1753371472.2053597,5,4,0,parameter_transfer,"{'norm': 3.2698042392730713, 'mean': -0.00043085202923975885, 'std': 0.11124016344547272}",
1753371472.2054713,5,1,0,aggregation,,FedAvg
