param_summary,round_num,source_node,target_node,timestamp,transfer_type
"{'norm': 3.2542290687561035, 'mean': 0.016872845590114594, 'std': 0.19101352989673615}",1,0,1,1749350686.9671183,parameter_transfer
"{'norm': 3.2542290687561035, 'mean': 0.016872845590114594, 'std': 0.19101352989673615}",1,0,2,1749350686.9671183,parameter_transfer
"{'norm': 3.2542290687561035, 'mean': 0.016872845590114594, 'std': 0.19101352989673615}",1,0,3,1749350686.9671183,parameter_transfer
"{'norm': 3.2542290687561035, 'mean': 0.016872845590114594, 'std': 0.19101352989673615}",1,0,4,1749350686.9671183,parameter_transfer
"{'norm': 3.268409013748169, 'mean': 0.01738903671503067, 'std': 0.19180622696876526}",1,1,0,1749350686.9671817,parameter_transfer
"{'norm': 3.268409013748169, 'mean': 0.01738903671503067, 'std': 0.19180622696876526}",1,1,2,1749350686.9671817,parameter_transfer
"{'norm': 3.268409013748169, 'mean': 0.01738903671503067, 'std': 0.19180622696876526}",1,1,3,1749350686.9671817,parameter_transfer
"{'norm': 3.268409013748169, 'mean': 0.01738903671503067, 'std': 0.19180622696876526}",1,1,4,1749350686.9671817,parameter_transfer
"{'norm': 3.243215322494507, 'mean': 0.01689075492322445, 'std': 0.1903603971004486}",1,2,0,1749350686.9672234,parameter_transfer
"{'norm': 3.243215322494507, 'mean': 0.01689075492322445, 'std': 0.1903603971004486}",1,2,1,1749350686.9672234,parameter_transfer
"{'norm': 3.243215322494507, 'mean': 0.01689075492322445, 'std': 0.1903603971004486}",1,2,3,1749350686.9672234,parameter_transfer
"{'norm': 3.243215322494507, 'mean': 0.01689075492322445, 'std': 0.1903603971004486}",1,2,4,1749350686.9672234,parameter_transfer
"{'norm': 3.245270252227783, 'mean': 0.017833981662988663, 'std': 0.19039596617221832}",1,3,0,1749350686.9672453,parameter_transfer
"{'norm': 3.245270252227783, 'mean': 0.017833981662988663, 'std': 0.19039596617221832}",1,3,1,1749350686.9672453,parameter_transfer
"{'norm': 3.245270252227783, 'mean': 0.017833981662988663, 'std': 0.19039596617221832}",1,3,2,1749350686.9672453,parameter_transfer
"{'norm': 3.245270252227783, 'mean': 0.017833981662988663, 'std': 0.19039596617221832}",1,3,4,1749350686.9672453,parameter_transfer
"{'norm': 3.2505202293395996, 'mean': 0.01669134385883808, 'std': 0.19081006944179535}",1,4,0,1749350686.9672666,parameter_transfer
"{'norm': 3.2505202293395996, 'mean': 0.01669134385883808, 'std': 0.19081006944179535}",1,4,1,1749350686.9672666,parameter_transfer
"{'norm': 3.2505202293395996, 'mean': 0.01669134385883808, 'std': 0.19081006944179535}",1,4,2,1749350686.9672666,parameter_transfer
"{'norm': 3.2505202293395996, 'mean': 0.01669134385883808, 'std': 0.19081006944179535}",1,4,3,1749350686.9672666,parameter_transfer
"{'norm': 3.267812728881836, 'mean': 0.018031345680356026, 'std': 0.19171161949634552}",2,0,1,1749350690.9553137,parameter_transfer
"{'norm': 3.267812728881836, 'mean': 0.018031345680356026, 'std': 0.19171161949634552}",2,0,2,1749350690.9553137,parameter_transfer
"{'norm': 3.267812728881836, 'mean': 0.018031345680356026, 'std': 0.19171161949634552}",2,0,3,1749350690.9553137,parameter_transfer
"{'norm': 3.267812728881836, 'mean': 0.018031345680356026, 'std': 0.19171161949634552}",2,0,4,1749350690.9553137,parameter_transfer
"{'norm': 3.2645435333251953, 'mean': 0.018439961597323418, 'std': 0.19147920608520508}",2,1,0,1749350690.9553616,parameter_transfer
"{'norm': 3.2645435333251953, 'mean': 0.018439961597323418, 'std': 0.19147920608520508}",2,1,2,1749350690.9553616,parameter_transfer
"{'norm': 3.2645435333251953, 'mean': 0.018439961597323418, 'std': 0.19147920608520508}",2,1,3,1749350690.9553616,parameter_transfer
"{'norm': 3.2645435333251953, 'mean': 0.018439961597323418, 'std': 0.19147920608520508}",2,1,4,1749350690.9553616,parameter_transfer
"{'norm': 3.237520456314087, 'mean': 0.017669640481472015, 'std': 0.18995265662670135}",2,2,0,1749350690.9553869,parameter_transfer
"{'norm': 3.237520456314087, 'mean': 0.017669640481472015, 'std': 0.18995265662670135}",2,2,1,1749350690.9553869,parameter_transfer
"{'norm': 3.237520456314087, 'mean': 0.017669640481472015, 'std': 0.18995265662670135}",2,2,3,1749350690.9553869,parameter_transfer
"{'norm': 3.237520456314087, 'mean': 0.017669640481472015, 'std': 0.18995265662670135}",2,2,4,1749350690.9553869,parameter_transfer
"{'norm': 3.2580058574676514, 'mean': 0.0165006872266531, 'std': 0.1912693977355957}",2,3,0,1749350690.9554102,parameter_transfer
"{'norm': 3.2580058574676514, 'mean': 0.0165006872266531, 'std': 0.1912693977355957}",2,3,1,1749350690.9554102,parameter_transfer
"{'norm': 3.2580058574676514, 'mean': 0.0165006872266531, 'std': 0.1912693977355957}",2,3,2,1749350690.9554102,parameter_transfer
"{'norm': 3.2580058574676514, 'mean': 0.0165006872266531, 'std': 0.1912693977355957}",2,3,4,1749350690.9554102,parameter_transfer
"{'norm': 3.254129648208618, 'mean': 0.01814449578523636, 'std': 0.19089104235172272}",2,4,0,1749350690.9554324,parameter_transfer
"{'norm': 3.254129648208618, 'mean': 0.01814449578523636, 'std': 0.19089104235172272}",2,4,1,1749350690.9554324,parameter_transfer
"{'norm': 3.254129648208618, 'mean': 0.01814449578523636, 'std': 0.19089104235172272}",2,4,2,1749350690.9554324,parameter_transfer
"{'norm': 3.254129648208618, 'mean': 0.01814449578523636, 'std': 0.19089104235172272}",2,4,3,1749350690.9554324,parameter_transfer
"{'norm': 3.2593133449554443, 'mean': 0.01766698621213436, 'std': 0.19124257564544678}",3,0,1,1749350695.1161392,parameter_transfer
"{'norm': 3.2593133449554443, 'mean': 0.01766698621213436, 'std': 0.19124257564544678}",3,0,2,1749350695.1161392,parameter_transfer
"{'norm': 3.2593133449554443, 'mean': 0.01766698621213436, 'std': 0.19124257564544678}",3,0,3,1749350695.1161392,parameter_transfer
"{'norm': 3.2593133449554443, 'mean': 0.01766698621213436, 'std': 0.19124257564544678}",3,0,4,1749350695.1161392,parameter_transfer
"{'norm': 3.276132583618164, 'mean': 0.019227363169193268, 'std': 0.1920880675315857}",3,1,0,1749350695.1161973,parameter_transfer
"{'norm': 3.276132583618164, 'mean': 0.019227363169193268, 'std': 0.1920880675315857}",3,1,2,1749350695.1161973,parameter_transfer
"{'norm': 3.276132583618164, 'mean': 0.019227363169193268, 'std': 0.1920880675315857}",3,1,3,1749350695.1161973,parameter_transfer
"{'norm': 3.276132583618164, 'mean': 0.019227363169193268, 'std': 0.1920880675315857}",3,1,4,1749350695.1161973,parameter_transfer
"{'norm': 3.2572202682495117, 'mean': 0.017656095325946808, 'std': 0.1911197155714035}",3,2,0,1749350695.116225,parameter_transfer
"{'norm': 3.2572202682495117, 'mean': 0.017656095325946808, 'std': 0.1911197155714035}",3,2,1,1749350695.116225,parameter_transfer
"{'norm': 3.2572202682495117, 'mean': 0.017656095325946808, 'std': 0.1911197155714035}",3,2,3,1749350695.116225,parameter_transfer
"{'norm': 3.2572202682495117, 'mean': 0.017656095325946808, 'std': 0.1911197155714035}",3,2,4,1749350695.116225,parameter_transfer
"{'norm': 3.2472214698791504, 'mean': 0.017109360545873642, 'std': 0.19057787954807281}",3,3,0,1749350695.1162477,parameter_transfer
"{'norm': 3.2472214698791504, 'mean': 0.017109360545873642, 'std': 0.19057787954807281}",3,3,1,1749350695.1162477,parameter_transfer
"{'norm': 3.2472214698791504, 'mean': 0.017109360545873642, 'std': 0.19057787954807281}",3,3,2,1749350695.1162477,parameter_transfer
"{'norm': 3.2472214698791504, 'mean': 0.017109360545873642, 'std': 0.19057787954807281}",3,3,4,1749350695.1162477,parameter_transfer
"{'norm': 3.2533891201019287, 'mean': 0.01784553937613964, 'std': 0.19087539613246918}",3,4,0,1749350695.116277,parameter_transfer
"{'norm': 3.2533891201019287, 'mean': 0.01784553937613964, 'std': 0.19087539613246918}",3,4,1,1749350695.116277,parameter_transfer
"{'norm': 3.2533891201019287, 'mean': 0.01784553937613964, 'std': 0.19087539613246918}",3,4,2,1749350695.116277,parameter_transfer
"{'norm': 3.2533891201019287, 'mean': 0.01784553937613964, 'std': 0.19087539613246918}",3,4,3,1749350695.116277,parameter_transfer
