node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,10000,tier_1,32,PIPEDA,8,128,tier1_hospital,0.989,critical,50000
1,clinic_001,2000,tier_2,64,GDPR,8,256,tier2_hospital,0.934,high,20000
2,research_center_002,10000,tier_3,64,PIPEDA,16,1024,research_center,0.989,critical,20000
3,mobile_unit_003,500,tier_1,16,GDPR,2,32,mobile_unit,0.792,high,1000
4,edge_device_004,100,tier_2,4,PIPEDA,0,8,edge_device,0.815,high,1000
5,hospital_005,10000,tier_1,32,GDPR,8,256,tier1_hospital,0.974,high,20000
6,clinic_006,1000,tier_2,16,GDPR,4,64,tier2_hospital,0.978,high,20000
7,research_center_007,10000,tier_3,256,PIPEDA,8,1024,research_center,0.995,standard,100000
8,mobile_unit_008,500,tier_1,16,local,2,64,mobile_unit,0.751,high,2000
9,edge_device_009,50,tier_2,2,GDPR,1,16,edge_device,0.786,standard,1000
10,hospital_010,5000,tier_1,128,GDPR,8,256,tier1_hospital,0.987,high,10000
11,clinic_011,2000,tier_2,16,local,2,256,tier2_hospital,0.979,high,20000
12,research_center_012,20000,tier_3,64,GDPR,32,1024,research_center,0.993,high,100000
13,mobile_unit_013,1000,tier_1,8,local,2,32,mobile_unit,0.856,critical,2000
14,edge_device_014,500,tier_2,4,HIPAA,1,32,edge_device,0.778,high,2000
