edge,weight
0-1,109.27
0-2,2205.23
0-3,449.91
0-4,841.9
0-5,535.43
0-6,511.05
0-7,1008.46
0-8,1682.85
0-9,5836.59
1-2,89.97
1-3,1896.54
1-4,1176.79
1-5,1038.66
1-6,5377.92
1-7,113.24
1-8,1090.48
1-9,2358.54
2-3,102.03
2-4,1019.99
2-5,1041.47
2-6,825.51
2-7,87.5
2-8,835.06
2-9,102.49
3-4,5737.06
3-5,4328.1
3-6,4201.11
3-7,481.11
3-8,927.19
3-9,111.13
4-5,5713.31
4-6,86.48
4-7,4347.59
4-8,572.73
4-9,1818.64
5-6,2037.16
5-7,1713.64
5-8,476.07
5-9,1072.8
6-7,81.44
6-8,1120.76
6-9,102.26
7-8,1926.01
7-9,119.28
8-9,4214.71
