activity_type,current_epoch,is_aggregator,metrics,param_convergence,round_num,strategy_name,timestamp,total_epochs
local_training,,,{},,1,,1749425629.1331437,1
aggregation,,True,,,1,GossipAvg,1749425642.1551473,
aggregation,,False,,,1,GossipAvg,1749425642.1551664,
aggregation,,False,,,1,GossipAvg,1749425642.1551793,
aggregation,,False,,,1,GossipAvg,1749425642.15519,
aggregation,,False,,,1,GossipAvg,1749425642.1552007,
aggregation,,False,,,1,GossipAvg,1749425642.1552112,
aggregation,,False,,,1,GossipAvg,1749425642.155228,
aggregation,,False,,,1,GossipAvg,1749425642.1552396,
aggregation,,False,,,1,GossipAvg,1749425642.1552517,
aggregation,,False,,,1,GossipAvg,1749425642.1552622,
model_update,,,,3194.5530962855696,1,,1749425651.5069752,
local_training,,,{},,2,,1749425651.989434,1
aggregation,,True,,,2,GossipAvg,1749425659.1242845,
aggregation,,False,,,2,GossipAvg,1749425659.1243002,
aggregation,,False,,,2,GossipAvg,1749425659.1243129,
aggregation,,False,,,2,GossipAvg,1749425659.1243234,
aggregation,,False,,,2,GossipAvg,1749425659.1243353,
aggregation,,False,,,2,GossipAvg,1749425659.1243472,
aggregation,,False,,,2,GossipAvg,1749425659.1243572,
aggregation,,False,,,2,GossipAvg,1749425659.1243675,
aggregation,,False,,,2,GossipAvg,1749425659.1243775,
aggregation,,False,,,2,GossipAvg,1749425659.124388,
model_update,,,,1376.6098740921684,2,,1749425666.0817814,
local_training,,,{},,3,,1749425666.5613039,1
aggregation,,True,,,3,GossipAvg,1749425673.734268,
aggregation,,False,,,3,GossipAvg,1749425673.7342854,
aggregation,,False,,,3,GossipAvg,1749425673.7342968,
aggregation,,False,,,3,GossipAvg,1749425673.7343087,
aggregation,,False,,,3,GossipAvg,1749425673.7343192,
aggregation,,False,,,3,GossipAvg,1749425673.734331,
aggregation,,False,,,3,GossipAvg,1749425673.7343414,
aggregation,,False,,,3,GossipAvg,1749425673.734352,
aggregation,,False,,,3,GossipAvg,1749425673.7343695,
aggregation,,False,,,3,GossipAvg,1749425673.7343795,
model_update,,,,1268.6081706803755,3,,1749425680.4819891,
