node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,2000,tier_1,64,HIPAA,8,128,tier1_hospital,0.971,critical,20000
1,clinic_001,5000,tier_2,16,local,2,256,tier2_hospital,0.915,high,20000
2,research_center_002,5000,tier_3,64,HIPAA,32,512,research_center,0.997,standard,50000
3,mobile_unit_003,100,tier_1,4,local,2,64,mobile_unit,0.758,standard,1000
4,edge_device_004,50,tier_2,8,local,0,32,edge_device,0.842,high,500
5,hospital_005,5000,tier_1,64,PIPEDA,16,256,tier1_hospital,0.997,standard,10000
6,clinic_006,1000,tier_2,64,GDPR,2,256,tier2_hospital,0.961,high,5000
7,research_center_007,20000,tier_3,256,PIPEDA,16,1024,research_center,0.986,standard,50000
8,mobile_unit_008,500,tier_1,16,PIPEDA,2,64,mobile_unit,0.826,high,2000
9,edge_device_009,500,tier_2,4,GDPR,1,32,edge_device,0.833,standard,1000
