node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,international,SOC2,radiology,2020,mixed,mayo_clinic,tier1_hospital,1275
1,regional,HIPAA_compliant,oncology,1982,private,johns_hopkins,tier2_hospital,4827
2,national,HIPAA_compliant,cardiology,2000,mixed,stanford_med,research_center,2532
3,national,ISO27001,neurology,2016,public,mass_general,mobile_unit,3706
4,international,HIPAA_compliant,pathology,1996,mixed,ucla_health,edge_device,4646
5,local,FedRAMP,radiology,1975,public,mayo_clinic,tier1_hospital,99
6,national,SOC2,oncology,2012,research_grant,johns_hopkins,tier2_hospital,896
7,local,FedRAMP,cardiology,1988,public,stanford_med,research_center,1204
8,local,ISO27001,neurology,1982,private,mass_general,mobile_unit,4124
9,local,HIPAA_compliant,pathology,1979,private,ucla_health,edge_device,3586
10,national,SOC2,radiology,1961,private,mayo_clinic,tier1_hospital,2832
11,regional,HIPAA_compliant,oncology,1987,public,johns_hopkins,tier2_hospital,3194
12,local,HIPAA_compliant,cardiology,2013,private,stanford_med,research_center,1476
13,local,ISO27001,neurology,1984,research_grant,mass_general,mobile_unit,560
14,national,ISO27001,pathology,2005,research_grant,ucla_health,edge_device,348
15,international,HIPAA_compliant,radiology,1961,research_grant,mayo_clinic,tier1_hospital,3167
16,international,SOC2,oncology,1966,research_grant,johns_hopkins,tier2_hospital,1951
17,international,ISO27001,cardiology,1957,private,stanford_med,research_center,2533
18,international,FedRAMP,neurology,1991,private,mass_general,mobile_unit,3928
19,national,ISO27001,pathology,1969,research_grant,ucla_health,edge_device,3927
20,regional,ISO27001,radiology,1969,mixed,mayo_clinic,tier1_hospital,4963
21,international,ISO27001,oncology,1970,mixed,johns_hopkins,tier2_hospital,3191
22,national,HIPAA_compliant,cardiology,1986,research_grant,stanford_med,research_center,3768
23,regional,SOC2,neurology,1998,private,mass_general,mobile_unit,2821
24,national,SOC2,pathology,1975,mixed,ucla_health,edge_device,2302
25,regional,SOC2,radiology,2001,mixed,mayo_clinic,tier1_hospital,1205
26,international,ISO27001,oncology,1974,mixed,johns_hopkins,tier2_hospital,4630
27,national,ISO27001,cardiology,2008,public,stanford_med,research_center,1415
28,regional,FedRAMP,neurology,1970,private,mass_general,mobile_unit,2629
29,regional,SOC2,pathology,1998,mixed,ucla_health,edge_device,1668
