node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,local,FedRAMP,radiology,1956,mixed,mayo_clinic,tier1_hospital,2581
1,regional,FedRAMP,oncology,1956,private,johns_hopkins,tier2_hospital,323
2,national,ISO27001,cardiology,1961,public,stanford_med,research_center,4443
3,international,ISO27001,neurology,2015,research_grant,mass_general,mobile_unit,1792
4,local,ISO27001,pathology,1960,private,ucla_health,edge_device,4893
5,international,HIPAA_compliant,radiology,2018,research_grant,mayo_clinic,tier1_hospital,4650
6,international,SOC2,oncology,2017,research_grant,johns_hopkins,tier2_hospital,1996
7,national,SOC2,cardiology,1979,mixed,stanford_med,research_center,504
8,local,ISO27001,neurology,2016,public,mass_general,mobile_unit,3196
9,regional,FedRAMP,pathology,1995,public,ucla_health,edge_device,3982
