node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,local,SOC2,radiology,1996,private,mayo_clinic,tier1_hospital,3134
1,national,ISO27001,oncology,1994,mixed,johns_hopkins,tier2_hospital,573
2,local,HIPAA_compliant,cardiology,1964,private,stanford_med,research_center,384
3,international,SOC2,neurology,1998,private,mass_general,mobile_unit,908
4,international,ISO27001,pathology,2017,public,ucla_health,edge_device,1853
5,regional,ISO27001,radiology,1958,private,mayo_clinic,tier1_hospital,2686
6,national,ISO27001,oncology,1997,private,johns_hopkins,tier2_hospital,2759
7,regional,HIPAA_compliant,cardiology,2009,mixed,stanford_med,research_center,170
8,international,SOC2,neurology,1956,public,mass_general,mobile_unit,844
9,national,SOC2,pathology,1982,mixed,ucla_health,edge_device,1617
