node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,5000,tier_1,64,PIPEDA,16,128,tier1_hospital,0.991,high,50000
1,clinic_001,1000,tier_2,32,PIPEDA,4,128,tier2_hospital,0.971,high,10000
2,research_center_002,5000,tier_3,128,local,16,512,research_center,0.994,high,50000
3,mobile_unit_003,500,tier_1,8,local,2,32,mobile_unit,0.842,high,1000
4,edge_device_004,50,tier_2,2,GDPR,0,16,edge_device,0.717,high,1000
5,hospital_005,10000,tier_1,64,GDPR,4,512,tier1_hospital,0.993,standard,10000
6,clinic_006,5000,tier_2,32,GDPR,4,256,tier2_hospital,0.93,critical,20000
7,research_center_007,20000,tier_3,256,local,32,256,research_center,0.989,standard,20000
8,mobile_unit_008,100,tier_1,4,PIPEDA,2,16,mobile_unit,0.768,critical,1000
9,edge_device_009,100,tier_2,4,local,1,8,edge_device,0.872,high,2000
