node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,44.006953,-92.463624,north_america,America/Chicago
1,Baltimore,USA,39.250244,-76.653342,europe,America/New_York
2,Palo Alto,USA,37.456208,-122.135737,asia_pacific,America/Los_Angeles
3,Boston,USA,42.370823,-71.025234,south_america,America/New_York
4,Los Angeles,USA,34.025227,-118.230345,africa,America/Los_Angeles
5,London,UK,51.513753,-0.109441,north_america,Europe/London
6,Paris,France,48.885836,2.303446,europe,Europe/Paris
7,Tokyo,Japan,35.649595,139.633457,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.369069,103.770312,south_america,Asia/Singapore
9,Sydney,Australia,-33.890953,151.233772,africa,Australia/Sydney
