node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,national,HIPAA_compliant,radiology,2006,mixed,mayo_clinic,tier1_hospital,1861
1,international,FedRAMP,oncology,2012,research_grant,johns_hopkins,tier2_hospital,4751
2,local,SOC2,cardiology,2013,private,stanford_med,research_center,172
3,local,FedRAMP,neurology,1968,research_grant,mass_general,mobile_unit,3019
4,national,SOC2,pathology,1997,public,ucla_health,edge_device,2586
5,regional,FedRAMP,radiology,2016,research_grant,mayo_clinic,tier1_hospital,4927
6,international,SOC2,oncology,1975,mixed,johns_hopkins,tier2_hospital,3326
7,local,FedRAMP,cardiology,1954,research_grant,stanford_med,research_center,3660
8,local,HIPAA_compliant,neurology,1961,mixed,mass_general,mobile_unit,4312
9,national,FedRAMP,pathology,1994,public,ucla_health,edge_device,2014
