accuracy,active_nodes,actual_client_rate,actual_data_rate,aggregator_node,avg_bandwidth_mbps,batches_processed,client_sampling_rate,communication_savings_percent,computation_type,current_epoch,data_sampling_rates,epochs_completed,event_type,loss,metrics,network_density,node_id,node_type_distribution,num_active_nodes,num_nodes,num_participating_nodes,num_sampled_clients,num_source_nodes,num_target_nodes,num_updated_nodes,organizational_entities,param_convergence,param_summary,participating_nodes,resource_efficiency_score,round_completion_time,round_num,sampled_clients,sampled_clients_count,sampled_data_points,samples_processed,source_nodes,step_name,strategy_name,target_nodes,throughput_samples_per_sec,time_per_client,time_taken,timestamp,topology_type,total_clients,total_clients_involved,total_communication_bytes,total_computation_time,total_cpu_cores,total_data_points,total_edges,total_epochs,total_gpus,total_memory_gb,updated_nodes
,,,,,5700.0,,,,,,,,NetworkStructureEvent,,,1.0,,"{'tier1_hospital': 1, 'tier2_hospital': 1, 'research_center': 1, 'mobile_unit': 1, 'edge_device': 1}",,5,,,,,,5,,,,,,0,,,,,,network_structure,,,,,,1753362328.8049874,complete,,,,,358,,10,,30,520,
,,,,,,,,,,,,,InitialStateEvent,,,,,,,5,,,,,,,,,,,,0,,,,,,initial_state,,,,,,1753362328.805399,complete,,,,,,,,,,,
0.105,,,,,,,,,,,,,EvaluationEvent,2.350378507232666,"{'loss': 2.350378507232666, 'accuracy': 0.105}",,,,,,,,,,,,,,,,,0,,,,,,evaluation,,,,,,1753362331.7103937,,,,,,,,,,,,
,"0,1,2,3,4",,,,,,,,,,,,LocalTrainingEvent,,{},,,,5,,,,,,,,,,,,,1,,,,,,local_training,,,,,,1753362331.7105858,,,,,,,,,3,,,
,,0.4,,,,,0.4,,,,"{1: 1.0, 4: 1.0}",,SamplingEvent,,,,,,,,,2,,,,,,,,,,1,"[1, 4]",,,,,resource_sampling,,,,,,1753362331.7107563,,5,,,,,,,,,,
,,,,,,0,,,training,,,0,ComputationTimeEvent,,,,-1,,,,,,,,,,,,,,,1,,,,0,,resource_computation_time,,,,,22.754805326461792,1753362354.4654646,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,4,,,,"{0: {'norm': 3.4037907123565674, 'mean': -0.0013083089143037796, 'std': 0.20056602358818054}}",,,,1,,,,,0,parameter_transfer,,"1,2,3,4",,,,1753362354.5314987,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,4,,,,"{1: {'norm': 3.410963296890259, 'mean': -0.0002445429563522339, 'std': 0.20099279284477234}}",,,,1,,,,,1,parameter_transfer,,"0,2,3,4",,,,1753362354.5315957,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,4,,,,"{2: {'norm': 3.4037907123565674, 'mean': -0.0013083089143037796, 'std': 0.20056602358818054}}",,,,1,,,,,2,parameter_transfer,,"0,1,3,4",,,,1753362354.5316508,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,4,,,,"{3: {'norm': 3.4037907123565674, 'mean': -0.0013083089143037796, 'std': 0.20056602358818054}}",,,,1,,,,,3,parameter_transfer,,"0,1,2,4",,,,1753362354.5316906,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,4,,,,"{4: {'norm': 3.4224557876586914, 'mean': -0.0016784241888672113, 'std': 0.20166315138339996}}",,,,1,,,,,4,parameter_transfer,,"0,1,2,3",,,,1753362354.5317273,,,,,,,,,,,,
,,,,0,,,,,,,,,AggregationEvent,,,,,,,,5,,,,,,,,"0,1,2,3,4",,,1,,,,,,aggregation,GossipAvg,,,,,1753362354.531771,,,,,,,,,,,,
,,,,1,,,,,,,,,AggregationEvent,,,,,,,,5,,,,,,,,"1,0,2,3,4",,,1,,,,,,aggregation,GossipAvg,,,,,1753362354.5317938,,,,,,,,,,,,
