activity_type,current_epoch,is_aggregator,metrics,param_convergence,round_num,strategy_name,timestamp,total_epochs
local_training,,,{},,1,,1749438961.1047802,1
aggregation,,False,,,1,GossipAvg,1749438972.7839243,
aggregation,,True,,,1,GossipAvg,1749438972.78393,
aggregation,,False,,,1,GossipAvg,1749438972.7839372,
model_update,,,,1.3753048694346142,1,,1749438973.0480223,
local_training,,,{},,2,,1749438973.3801274,1
aggregation,,False,,,2,GossipAvg,1749438985.8061292,
aggregation,,True,,,2,GossipAvg,1749438985.8061357,
aggregation,,False,,,2,GossipAvg,1749438985.806142,
model_update,,,,1.3888122884973282,2,,1749438986.0592957,
local_training,,,{},,3,,1749438986.3912036,1
aggregation,,False,,,3,GossipAvg,1749438998.1687946,
aggregation,,True,,,3,GossipAvg,1749438998.1688008,
aggregation,,False,,,3,GossipAvg,1749438998.168807,
model_update,,,,1.3287853930838178,3,,1749438998.426701,
