param_summary,round_num,source_node,target_node,timestamp,transfer_type
"{'norm': 3.2987208366394043, 'mean': -0.0032382903154939413, 'std': 0.1121780276298523}",1,0,1,1749404095.3929992,parameter_transfer
"{'norm': 3.2987208366394043, 'mean': -0.0032382903154939413, 'std': 0.1121780276298523}",1,0,2,1749404095.3929992,parameter_transfer
"{'norm': 3.2987208366394043, 'mean': -0.0032382903154939413, 'std': 0.1121780276298523}",1,0,3,1749404095.3929992,parameter_transfer
"{'norm': 3.2987208366394043, 'mean': -0.0032382903154939413, 'std': 0.1121780276298523}",1,0,4,1749404095.3929992,parameter_transfer
"{'norm': 3.2966578006744385, 'mean': -0.0033795505296438932, 'std': 0.1121036484837532}",1,1,0,1749404095.3930557,parameter_transfer
"{'norm': 3.2966578006744385, 'mean': -0.0033795505296438932, 'std': 0.1121036484837532}",1,1,2,1749404095.3930557,parameter_transfer
"{'norm': 3.2966578006744385, 'mean': -0.0033795505296438932, 'std': 0.1121036484837532}",1,1,3,1749404095.3930557,parameter_transfer
"{'norm': 3.2966578006744385, 'mean': -0.0033795505296438932, 'std': 0.1121036484837532}",1,1,4,1749404095.3930557,parameter_transfer
"{'norm': 3.2962801456451416, 'mean': -0.0032701718155294657, 'std': 0.11209403723478317}",1,2,0,1749404095.3930876,parameter_transfer
"{'norm': 3.2962801456451416, 'mean': -0.0032701718155294657, 'std': 0.11209403723478317}",1,2,1,1749404095.3930876,parameter_transfer
"{'norm': 3.2962801456451416, 'mean': -0.0032701718155294657, 'std': 0.11209403723478317}",1,2,3,1749404095.3930876,parameter_transfer
"{'norm': 3.2962801456451416, 'mean': -0.0032701718155294657, 'std': 0.11209403723478317}",1,2,4,1749404095.3930876,parameter_transfer
"{'norm': 3.2976317405700684, 'mean': -0.003266450483351946, 'std': 0.11214014887809753}",1,3,0,1749404095.3931105,parameter_transfer
"{'norm': 3.2976317405700684, 'mean': -0.003266450483351946, 'std': 0.11214014887809753}",1,3,1,1749404095.3931105,parameter_transfer
"{'norm': 3.2976317405700684, 'mean': -0.003266450483351946, 'std': 0.11214014887809753}",1,3,2,1749404095.3931105,parameter_transfer
"{'norm': 3.2976317405700684, 'mean': -0.003266450483351946, 'std': 0.11214014887809753}",1,3,4,1749404095.3931105,parameter_transfer
"{'norm': 3.297797918319702, 'mean': -0.0032877949997782707, 'std': 0.11214518547058105}",1,4,0,1749404095.3931332,parameter_transfer
"{'norm': 3.297797918319702, 'mean': -0.0032877949997782707, 'std': 0.11214518547058105}",1,4,1,1749404095.3931332,parameter_transfer
"{'norm': 3.297797918319702, 'mean': -0.0032877949997782707, 'std': 0.11214518547058105}",1,4,2,1749404095.3931332,parameter_transfer
"{'norm': 3.297797918319702, 'mean': -0.0032877949997782707, 'std': 0.11214518547058105}",1,4,3,1749404095.3931332,parameter_transfer
"{'norm': 3.298705577850342, 'mean': -0.00337602524086833, 'std': 0.11217344552278519}",2,0,1,1749404139.4410598,parameter_transfer
"{'norm': 3.298705577850342, 'mean': -0.00337602524086833, 'std': 0.11217344552278519}",2,0,2,1749404139.4410598,parameter_transfer
"{'norm': 3.298705577850342, 'mean': -0.00337602524086833, 'std': 0.11217344552278519}",2,0,3,1749404139.4410598,parameter_transfer
"{'norm': 3.298705577850342, 'mean': -0.00337602524086833, 'std': 0.11217344552278519}",2,0,4,1749404139.4410598,parameter_transfer
"{'norm': 3.3022167682647705, 'mean': -0.003241713857278228, 'std': 0.11229690909385681}",2,1,0,1749404139.441121,parameter_transfer
"{'norm': 3.3022167682647705, 'mean': -0.003241713857278228, 'std': 0.11229690909385681}",2,1,2,1749404139.441121,parameter_transfer
"{'norm': 3.3022167682647705, 'mean': -0.003241713857278228, 'std': 0.11229690909385681}",2,1,3,1749404139.441121,parameter_transfer
"{'norm': 3.3022167682647705, 'mean': -0.003241713857278228, 'std': 0.11229690909385681}",2,1,4,1749404139.441121,parameter_transfer
"{'norm': 3.2973270416259766, 'mean': -0.003352163592353463, 'std': 0.11212725192308426}",2,2,0,1749404139.441146,parameter_transfer
"{'norm': 3.2973270416259766, 'mean': -0.003352163592353463, 'std': 0.11212725192308426}",2,2,1,1749404139.441146,parameter_transfer
"{'norm': 3.2973270416259766, 'mean': -0.003352163592353463, 'std': 0.11212725192308426}",2,2,3,1749404139.441146,parameter_transfer
"{'norm': 3.2973270416259766, 'mean': -0.003352163592353463, 'std': 0.11212725192308426}",2,2,4,1749404139.441146,parameter_transfer
"{'norm': 3.2963552474975586, 'mean': -0.0033463190775364637, 'std': 0.11209434270858765}",2,3,0,1749404139.441175,parameter_transfer
"{'norm': 3.2963552474975586, 'mean': -0.0033463190775364637, 'std': 0.11209434270858765}",2,3,1,1749404139.441175,parameter_transfer
"{'norm': 3.2963552474975586, 'mean': -0.0033463190775364637, 'std': 0.11209434270858765}",2,3,2,1749404139.441175,parameter_transfer
"{'norm': 3.2963552474975586, 'mean': -0.0033463190775364637, 'std': 0.11209434270858765}",2,3,4,1749404139.441175,parameter_transfer
"{'norm': 3.297647476196289, 'mean': -0.0033989150542765856, 'std': 0.11213673651218414}",2,4,0,1749404139.4412074,parameter_transfer
"{'norm': 3.297647476196289, 'mean': -0.0033989150542765856, 'std': 0.11213673651218414}",2,4,1,1749404139.4412074,parameter_transfer
"{'norm': 3.297647476196289, 'mean': -0.0033989150542765856, 'std': 0.11213673651218414}",2,4,2,1749404139.4412074,parameter_transfer
"{'norm': 3.297647476196289, 'mean': -0.0033989150542765856, 'std': 0.11213673651218414}",2,4,3,1749404139.4412074,parameter_transfer
"{'norm': 3.2999753952026367, 'mean': -0.003304788377135992, 'std': 0.11221878975629807}",3,0,1,1749404180.9915087,parameter_transfer
"{'norm': 3.2999753952026367, 'mean': -0.003304788377135992, 'std': 0.11221878975629807}",3,0,2,1749404180.9915087,parameter_transfer
"{'norm': 3.2999753952026367, 'mean': -0.003304788377135992, 'std': 0.11221878975629807}",3,0,3,1749404180.9915087,parameter_transfer
"{'norm': 3.2999753952026367, 'mean': -0.003304788377135992, 'std': 0.11221878975629807}",3,0,4,1749404180.9915087,parameter_transfer
"{'norm': 3.3058876991271973, 'mean': -0.0032252653036266565, 'std': 0.11242232471704483}",3,1,0,1749404180.991568,parameter_transfer
"{'norm': 3.3058876991271973, 'mean': -0.0032252653036266565, 'std': 0.11242232471704483}",3,1,2,1749404180.991568,parameter_transfer
"{'norm': 3.3058876991271973, 'mean': -0.0032252653036266565, 'std': 0.11242232471704483}",3,1,3,1749404180.991568,parameter_transfer
"{'norm': 3.3058876991271973, 'mean': -0.0032252653036266565, 'std': 0.11242232471704483}",3,1,4,1749404180.991568,parameter_transfer
"{'norm': 3.3006293773651123, 'mean': -0.003213530406355858, 'std': 0.11224369704723358}",3,2,0,1749404180.9916053,parameter_transfer
"{'norm': 3.3006293773651123, 'mean': -0.003213530406355858, 'std': 0.11224369704723358}",3,2,1,1749404180.9916053,parameter_transfer
"{'norm': 3.3006293773651123, 'mean': -0.003213530406355858, 'std': 0.11224369704723358}",3,2,3,1749404180.9916053,parameter_transfer
"{'norm': 3.3006293773651123, 'mean': -0.003213530406355858, 'std': 0.11224369704723358}",3,2,4,1749404180.9916053,parameter_transfer
"{'norm': 3.2994799613952637, 'mean': -0.0032613161019980907, 'std': 0.1122032031416893}",3,3,0,1749404180.9916272,parameter_transfer
"{'norm': 3.2994799613952637, 'mean': -0.0032613161019980907, 'std': 0.1122032031416893}",3,3,1,1749404180.9916272,parameter_transfer
"{'norm': 3.2994799613952637, 'mean': -0.0032613161019980907, 'std': 0.1122032031416893}",3,3,2,1749404180.9916272,parameter_transfer
"{'norm': 3.2994799613952637, 'mean': -0.0032613161019980907, 'std': 0.1122032031416893}",3,3,4,1749404180.9916272,parameter_transfer
"{'norm': 3.3008625507354736, 'mean': -0.003305862657725811, 'std': 0.11224895715713501}",3,4,0,1749404180.991647,parameter_transfer
"{'norm': 3.3008625507354736, 'mean': -0.003305862657725811, 'std': 0.11224895715713501}",3,4,1,1749404180.991647,parameter_transfer
"{'norm': 3.3008625507354736, 'mean': -0.003305862657725811, 'std': 0.11224895715713501}",3,4,2,1749404180.991647,parameter_transfer
"{'norm': 3.3008625507354736, 'mean': -0.003305862657725811, 'std': 0.11224895715713501}",3,4,3,1749404180.991647,parameter_transfer
