node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,regional,FedRAMP,radiology,2004,research_grant,mayo_clinic,tier1_hospital,2983
1,international,SOC2,oncology,1951,mixed,johns_hopkins,tier2_hospital,4535
2,local,ISO27001,cardiology,1989,research_grant,stanford_med,research_center,2072
3,local,HIPAA_compliant,neurology,1954,mixed,mass_general,mobile_unit,2145
4,regional,SOC2,pathology,1992,research_grant,ucla_health,edge_device,2524
5,international,ISO27001,radiology,2005,mixed,mayo_clinic,tier1_hospital,1793
6,national,HIPAA_compliant,oncology,1987,mixed,johns_hopkins,tier2_hospital,4953
7,international,SOC2,cardiology,1961,research_grant,stanford_med,research_center,1855
8,regional,FedRAMP,neurology,1971,mixed,mass_general,mobile_unit,215
9,national,SOC2,pathology,1987,private,ucla_health,edge_device,4830
10,regional,FedRAMP,radiology,1995,private,mayo_clinic,tier1_hospital,3313
11,regional,SOC2,oncology,2012,public,johns_hopkins,tier2_hospital,3887
12,local,SOC2,cardiology,1974,mixed,stanford_med,research_center,3224
13,local,HIPAA_compliant,neurology,2016,mixed,mass_general,mobile_unit,1065
14,local,ISO27001,pathology,1983,public,ucla_health,edge_device,4673
