node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,43.992578,-92.45948,north_america,America/Chicago
1,Baltimore,USA,39.26284,-76.582483,europe,America/New_York
2,Palo Alto,USA,37.465523,-122.111454,asia_pacific,America/Los_Angeles
3,Boston,USA,42.358733,-71.095231,south_america,America/New_York
4,Los Angeles,USA,34.09667,-118.250033,africa,America/Los_Angeles
5,London,UK,51.467284,-0.098347,north_america,Europe/London
6,Paris,France,48.896543,2.393514,europe,Europe/Paris
7,Tokyo,Japan,35.642381,139.682888,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.381396,103.807991,south_america,Asia/Singapore
9,Sydney,Australia,-33.850616,151.227298,africa,Australia/Sydney
