timestamp,round_num,source_node,target_node,transfer_type,param_summary,strategy_name
1753398295.890668,1,0,1,parameter_transfer,"{'norm': 3.306230306625366, 'mean': 0.0024676313623785973, 'std': 0.1124531701207161}",
1753398295.890668,1,0,2,parameter_transfer,"{'norm': 3.306230306625366, 'mean': 0.0024676313623785973, 'std': 0.1124531701207161}",
1753398295.890668,1,0,3,parameter_transfer,"{'norm': 3.306230306625366, 'mean': 0.0024676313623785973, 'std': 0.1124531701207161}",
1753398295.890668,1,0,4,parameter_transfer,"{'norm': 3.306230306625366, 'mean': 0.0024676313623785973, 'std': 0.1124531701207161}",
1753398295.890668,1,0,5,parameter_transfer,"{'norm': 3.306230306625366, 'mean': 0.0024676313623785973, 'std': 0.1124531701207161}",
1753398295.890668,1,0,6,parameter_transfer,"{'norm': 3.306230306625366, 'mean': 0.0024676313623785973, 'std': 0.1124531701207161}",
1753398295.890668,1,0,7,parameter_transfer,"{'norm': 3.306230306625366, 'mean': 0.0024676313623785973, 'std': 0.1124531701207161}",
1753398295.890668,1,0,8,parameter_transfer,"{'norm': 3.306230306625366, 'mean': 0.0024676313623785973, 'std': 0.1124531701207161}",
1753398295.890668,1,0,9,parameter_transfer,"{'norm': 3.306230306625366, 'mean': 0.0024676313623785973, 'std': 0.1124531701207161}",
1753398295.890668,1,0,10,parameter_transfer,"{'norm': 3.306230306625366, 'mean': 0.0024676313623785973, 'std': 0.1124531701207161}",
1753398295.890668,1,0,11,parameter_transfer,"{'norm': 3.306230306625366, 'mean': 0.0024676313623785973, 'std': 0.1124531701207161}",
1753398295.890668,1,0,12,parameter_transfer,"{'norm': 3.306230306625366, 'mean': 0.0024676313623785973, 'std': 0.1124531701207161}",
1753398295.890668,1,0,13,parameter_transfer,"{'norm': 3.306230306625366, 'mean': 0.0024676313623785973, 'std': 0.1124531701207161}",
1753398295.890668,1,0,14,parameter_transfer,"{'norm': 3.306230306625366, 'mean': 0.0024676313623785973, 'std': 0.1124531701207161}",
1753398295.890668,1,0,15,parameter_transfer,"{'norm': 3.306230306625366, 'mean': 0.0024676313623785973, 'std': 0.1124531701207161}",
1753398295.890668,1,0,16,parameter_transfer,"{'norm': 3.306230306625366, 'mean': 0.0024676313623785973, 'std': 0.1124531701207161}",
1753398295.890668,1,0,17,parameter_transfer,"{'norm': 3.306230306625366, 'mean': 0.0024676313623785973, 'std': 0.1124531701207161}",
1753398295.890668,1,0,18,parameter_transfer,"{'norm': 3.306230306625366, 'mean': 0.0024676313623785973, 'std': 0.1124531701207161}",
1753398295.890668,1,0,19,parameter_transfer,"{'norm': 3.306230306625366, 'mean': 0.0024676313623785973, 'std': 0.1124531701207161}",
1753398295.8908062,1,1,0,parameter_transfer,"{'norm': 3.2736427783966064, 'mean': 0.0014814554015174508, 'std': 0.11136174201965332}",
1753398295.8908062,1,1,2,parameter_transfer,"{'norm': 3.2736427783966064, 'mean': 0.0014814554015174508, 'std': 0.11136174201965332}",
1753398295.8908062,1,1,3,parameter_transfer,"{'norm': 3.2736427783966064, 'mean': 0.0014814554015174508, 'std': 0.11136174201965332}",
1753398295.8908062,1,1,4,parameter_transfer,"{'norm': 3.2736427783966064, 'mean': 0.0014814554015174508, 'std': 0.11136174201965332}",
1753398295.8908062,1,1,5,parameter_transfer,"{'norm': 3.2736427783966064, 'mean': 0.0014814554015174508, 'std': 0.11136174201965332}",
1753398295.8908062,1,1,6,parameter_transfer,"{'norm': 3.2736427783966064, 'mean': 0.0014814554015174508, 'std': 0.11136174201965332}",
1753398295.8908062,1,1,7,parameter_transfer,"{'norm': 3.2736427783966064, 'mean': 0.0014814554015174508, 'std': 0.11136174201965332}",
1753398295.8908062,1,1,8,parameter_transfer,"{'norm': 3.2736427783966064, 'mean': 0.0014814554015174508, 'std': 0.11136174201965332}",
1753398295.8908062,1,1,9,parameter_transfer,"{'norm': 3.2736427783966064, 'mean': 0.0014814554015174508, 'std': 0.11136174201965332}",
1753398295.8908062,1,1,10,parameter_transfer,"{'norm': 3.2736427783966064, 'mean': 0.0014814554015174508, 'std': 0.11136174201965332}",
1753398295.8908062,1,1,11,parameter_transfer,"{'norm': 3.2736427783966064, 'mean': 0.0014814554015174508, 'std': 0.11136174201965332}",
1753398295.8908062,1,1,12,parameter_transfer,"{'norm': 3.2736427783966064, 'mean': 0.0014814554015174508, 'std': 0.11136174201965332}",
1753398295.8908062,1,1,13,parameter_transfer,"{'norm': 3.2736427783966064, 'mean': 0.0014814554015174508, 'std': 0.11136174201965332}",
1753398295.8908062,1,1,14,parameter_transfer,"{'norm': 3.2736427783966064, 'mean': 0.0014814554015174508, 'std': 0.11136174201965332}",
1753398295.8908062,1,1,15,parameter_transfer,"{'norm': 3.2736427783966064, 'mean': 0.0014814554015174508, 'std': 0.11136174201965332}",
1753398295.8908062,1,1,16,parameter_transfer,"{'norm': 3.2736427783966064, 'mean': 0.0014814554015174508, 'std': 0.11136174201965332}",
1753398295.8908062,1,1,17,parameter_transfer,"{'norm': 3.2736427783966064, 'mean': 0.0014814554015174508, 'std': 0.11136174201965332}",
1753398295.8908062,1,1,18,parameter_transfer,"{'norm': 3.2736427783966064, 'mean': 0.0014814554015174508, 'std': 0.11136174201965332}",
1753398295.8908062,1,1,19,parameter_transfer,"{'norm': 3.2736427783966064, 'mean': 0.0014814554015174508, 'std': 0.11136174201965332}",
1753398295.890903,1,2,0,parameter_transfer,"{'norm': 3.3250961303710938, 'mean': 0.002442348515614867, 'std': 0.11309570074081421}",
1753398295.890903,1,2,1,parameter_transfer,"{'norm': 3.3250961303710938, 'mean': 0.002442348515614867, 'std': 0.11309570074081421}",
1753398295.890903,1,2,3,parameter_transfer,"{'norm': 3.3250961303710938, 'mean': 0.002442348515614867, 'std': 0.11309570074081421}",
1753398295.890903,1,2,4,parameter_transfer,"{'norm': 3.3250961303710938, 'mean': 0.002442348515614867, 'std': 0.11309570074081421}",
1753398295.890903,1,2,5,parameter_transfer,"{'norm': 3.3250961303710938, 'mean': 0.002442348515614867, 'std': 0.11309570074081421}",
1753398295.890903,1,2,6,parameter_transfer,"{'norm': 3.3250961303710938, 'mean': 0.002442348515614867, 'std': 0.11309570074081421}",
1753398295.890903,1,2,7,parameter_transfer,"{'norm': 3.3250961303710938, 'mean': 0.002442348515614867, 'std': 0.11309570074081421}",
1753398295.890903,1,2,8,parameter_transfer,"{'norm': 3.3250961303710938, 'mean': 0.002442348515614867, 'std': 0.11309570074081421}",
1753398295.890903,1,2,9,parameter_transfer,"{'norm': 3.3250961303710938, 'mean': 0.002442348515614867, 'std': 0.11309570074081421}",
1753398295.890903,1,2,10,parameter_transfer,"{'norm': 3.3250961303710938, 'mean': 0.002442348515614867, 'std': 0.11309570074081421}",
1753398295.890903,1,2,11,parameter_transfer,"{'norm': 3.3250961303710938, 'mean': 0.002442348515614867, 'std': 0.11309570074081421}",
1753398295.890903,1,2,12,parameter_transfer,"{'norm': 3.3250961303710938, 'mean': 0.002442348515614867, 'std': 0.11309570074081421}",
1753398295.890903,1,2,13,parameter_transfer,"{'norm': 3.3250961303710938, 'mean': 0.002442348515614867, 'std': 0.11309570074081421}",
1753398295.890903,1,2,14,parameter_transfer,"{'norm': 3.3250961303710938, 'mean': 0.002442348515614867, 'std': 0.11309570074081421}",
1753398295.890903,1,2,15,parameter_transfer,"{'norm': 3.3250961303710938, 'mean': 0.002442348515614867, 'std': 0.11309570074081421}",
1753398295.890903,1,2,16,parameter_transfer,"{'norm': 3.3250961303710938, 'mean': 0.002442348515614867, 'std': 0.11309570074081421}",
1753398295.890903,1,2,17,parameter_transfer,"{'norm': 3.3250961303710938, 'mean': 0.002442348515614867, 'std': 0.11309570074081421}",
1753398295.890903,1,2,18,parameter_transfer,"{'norm': 3.3250961303710938, 'mean': 0.002442348515614867, 'std': 0.11309570074081421}",
1753398295.890903,1,2,19,parameter_transfer,"{'norm': 3.3250961303710938, 'mean': 0.002442348515614867, 'std': 0.11309570074081421}",
1753398295.8909886,1,3,0,parameter_transfer,"{'norm': 3.3368892669677734, 'mean': 0.0007077045738697052, 'std': 0.11352107673883438}",
1753398295.8909886,1,3,1,parameter_transfer,"{'norm': 3.3368892669677734, 'mean': 0.0007077045738697052, 'std': 0.11352107673883438}",
1753398295.8909886,1,3,2,parameter_transfer,"{'norm': 3.3368892669677734, 'mean': 0.0007077045738697052, 'std': 0.11352107673883438}",
1753398295.8909886,1,3,4,parameter_transfer,"{'norm': 3.3368892669677734, 'mean': 0.0007077045738697052, 'std': 0.11352107673883438}",
1753398295.8909886,1,3,5,parameter_transfer,"{'norm': 3.3368892669677734, 'mean': 0.0007077045738697052, 'std': 0.11352107673883438}",
1753398295.8909886,1,3,6,parameter_transfer,"{'norm': 3.3368892669677734, 'mean': 0.0007077045738697052, 'std': 0.11352107673883438}",
1753398295.8909886,1,3,7,parameter_transfer,"{'norm': 3.3368892669677734, 'mean': 0.0007077045738697052, 'std': 0.11352107673883438}",
1753398295.8909886,1,3,8,parameter_transfer,"{'norm': 3.3368892669677734, 'mean': 0.0007077045738697052, 'std': 0.11352107673883438}",
1753398295.8909886,1,3,9,parameter_transfer,"{'norm': 3.3368892669677734, 'mean': 0.0007077045738697052, 'std': 0.11352107673883438}",
1753398295.8909886,1,3,10,parameter_transfer,"{'norm': 3.3368892669677734, 'mean': 0.0007077045738697052, 'std': 0.11352107673883438}",
1753398295.8909886,1,3,11,parameter_transfer,"{'norm': 3.3368892669677734, 'mean': 0.0007077045738697052, 'std': 0.11352107673883438}",
1753398295.8909886,1,3,12,parameter_transfer,"{'norm': 3.3368892669677734, 'mean': 0.0007077045738697052, 'std': 0.11352107673883438}",
1753398295.8909886,1,3,13,parameter_transfer,"{'norm': 3.3368892669677734, 'mean': 0.0007077045738697052, 'std': 0.11352107673883438}",
1753398295.8909886,1,3,14,parameter_transfer,"{'norm': 3.3368892669677734, 'mean': 0.0007077045738697052, 'std': 0.11352107673883438}",
1753398295.8909886,1,3,15,parameter_transfer,"{'norm': 3.3368892669677734, 'mean': 0.0007077045738697052, 'std': 0.11352107673883438}",
1753398295.8909886,1,3,16,parameter_transfer,"{'norm': 3.3368892669677734, 'mean': 0.0007077045738697052, 'std': 0.11352107673883438}",
1753398295.8909886,1,3,17,parameter_transfer,"{'norm': 3.3368892669677734, 'mean': 0.0007077045738697052, 'std': 0.11352107673883438}",
1753398295.8909886,1,3,18,parameter_transfer,"{'norm': 3.3368892669677734, 'mean': 0.0007077045738697052, 'std': 0.11352107673883438}",
1753398295.8909886,1,3,19,parameter_transfer,"{'norm': 3.3368892669677734, 'mean': 0.0007077045738697052, 'std': 0.11352107673883438}",
1753398295.8911755,1,4,0,parameter_transfer,"{'norm': 3.3104841709136963, 'mean': 0.0023996552918106318, 'std': 0.11259938776493073}",
1753398295.8911755,1,4,1,parameter_transfer,"{'norm': 3.3104841709136963, 'mean': 0.0023996552918106318, 'std': 0.11259938776493073}",
1753398295.8911755,1,4,2,parameter_transfer,"{'norm': 3.3104841709136963, 'mean': 0.0023996552918106318, 'std': 0.11259938776493073}",
1753398295.8911755,1,4,3,parameter_transfer,"{'norm': 3.3104841709136963, 'mean': 0.0023996552918106318, 'std': 0.11259938776493073}",
1753398295.8911755,1,4,5,parameter_transfer,"{'norm': 3.3104841709136963, 'mean': 0.0023996552918106318, 'std': 0.11259938776493073}",
1753398295.8911755,1,4,6,parameter_transfer,"{'norm': 3.3104841709136963, 'mean': 0.0023996552918106318, 'std': 0.11259938776493073}",
1753398295.8911755,1,4,7,parameter_transfer,"{'norm': 3.3104841709136963, 'mean': 0.0023996552918106318, 'std': 0.11259938776493073}",
1753398295.8911755,1,4,8,parameter_transfer,"{'norm': 3.3104841709136963, 'mean': 0.0023996552918106318, 'std': 0.11259938776493073}",
1753398295.8911755,1,4,9,parameter_transfer,"{'norm': 3.3104841709136963, 'mean': 0.0023996552918106318, 'std': 0.11259938776493073}",
1753398295.8911755,1,4,10,parameter_transfer,"{'norm': 3.3104841709136963, 'mean': 0.0023996552918106318, 'std': 0.11259938776493073}",
1753398295.8911755,1,4,11,parameter_transfer,"{'norm': 3.3104841709136963, 'mean': 0.0023996552918106318, 'std': 0.11259938776493073}",
1753398295.8911755,1,4,12,parameter_transfer,"{'norm': 3.3104841709136963, 'mean': 0.0023996552918106318, 'std': 0.11259938776493073}",
1753398295.8911755,1,4,13,parameter_transfer,"{'norm': 3.3104841709136963, 'mean': 0.0023996552918106318, 'std': 0.11259938776493073}",
1753398295.8911755,1,4,14,parameter_transfer,"{'norm': 3.3104841709136963, 'mean': 0.0023996552918106318, 'std': 0.11259938776493073}",
1753398295.8911755,1,4,15,parameter_transfer,"{'norm': 3.3104841709136963, 'mean': 0.0023996552918106318, 'std': 0.11259938776493073}",
1753398295.8911755,1,4,16,parameter_transfer,"{'norm': 3.3104841709136963, 'mean': 0.0023996552918106318, 'std': 0.11259938776493073}",
1753398295.8911755,1,4,17,parameter_transfer,"{'norm': 3.3104841709136963, 'mean': 0.0023996552918106318, 'std': 0.11259938776493073}",
1753398295.8911755,1,4,18,parameter_transfer,"{'norm': 3.3104841709136963, 'mean': 0.0023996552918106318, 'std': 0.11259938776493073}",
1753398295.8911755,1,4,19,parameter_transfer,"{'norm': 3.3104841709136963, 'mean': 0.0023996552918106318, 'std': 0.11259938776493073}",
1753398295.8913453,1,5,0,parameter_transfer,"{'norm': 3.3322067260742188, 'mean': 0.0012896558037027717, 'std': 0.11335664987564087}",
1753398295.8913453,1,5,1,parameter_transfer,"{'norm': 3.3322067260742188, 'mean': 0.0012896558037027717, 'std': 0.11335664987564087}",
1753398295.8913453,1,5,2,parameter_transfer,"{'norm': 3.3322067260742188, 'mean': 0.0012896558037027717, 'std': 0.11335664987564087}",
1753398295.8913453,1,5,3,parameter_transfer,"{'norm': 3.3322067260742188, 'mean': 0.0012896558037027717, 'std': 0.11335664987564087}",
1753398295.8913453,1,5,4,parameter_transfer,"{'norm': 3.3322067260742188, 'mean': 0.0012896558037027717, 'std': 0.11335664987564087}",
1753398295.8913453,1,5,6,parameter_transfer,"{'norm': 3.3322067260742188, 'mean': 0.0012896558037027717, 'std': 0.11335664987564087}",
1753398295.8913453,1,5,7,parameter_transfer,"{'norm': 3.3322067260742188, 'mean': 0.0012896558037027717, 'std': 0.11335664987564087}",
1753398295.8913453,1,5,8,parameter_transfer,"{'norm': 3.3322067260742188, 'mean': 0.0012896558037027717, 'std': 0.11335664987564087}",
1753398295.8913453,1,5,9,parameter_transfer,"{'norm': 3.3322067260742188, 'mean': 0.0012896558037027717, 'std': 0.11335664987564087}",
1753398295.8913453,1,5,10,parameter_transfer,"{'norm': 3.3322067260742188, 'mean': 0.0012896558037027717, 'std': 0.11335664987564087}",
1753398295.8913453,1,5,11,parameter_transfer,"{'norm': 3.3322067260742188, 'mean': 0.0012896558037027717, 'std': 0.11335664987564087}",
1753398295.8913453,1,5,12,parameter_transfer,"{'norm': 3.3322067260742188, 'mean': 0.0012896558037027717, 'std': 0.11335664987564087}",
1753398295.8913453,1,5,13,parameter_transfer,"{'norm': 3.3322067260742188, 'mean': 0.0012896558037027717, 'std': 0.11335664987564087}",
1753398295.8913453,1,5,14,parameter_transfer,"{'norm': 3.3322067260742188, 'mean': 0.0012896558037027717, 'std': 0.11335664987564087}",
1753398295.8913453,1,5,15,parameter_transfer,"{'norm': 3.3322067260742188, 'mean': 0.0012896558037027717, 'std': 0.11335664987564087}",
1753398295.8913453,1,5,16,parameter_transfer,"{'norm': 3.3322067260742188, 'mean': 0.0012896558037027717, 'std': 0.11335664987564087}",
1753398295.8913453,1,5,17,parameter_transfer,"{'norm': 3.3322067260742188, 'mean': 0.0012896558037027717, 'std': 0.11335664987564087}",
1753398295.8913453,1,5,18,parameter_transfer,"{'norm': 3.3322067260742188, 'mean': 0.0012896558037027717, 'std': 0.11335664987564087}",
1753398295.8913453,1,5,19,parameter_transfer,"{'norm': 3.3322067260742188, 'mean': 0.0012896558037027717, 'std': 0.11335664987564087}",
1753398295.8915257,1,6,0,parameter_transfer,"{'norm': 3.3238461017608643, 'mean': 0.00179358571767807, 'std': 0.11306531727313995}",
1753398295.8915257,1,6,1,parameter_transfer,"{'norm': 3.3238461017608643, 'mean': 0.00179358571767807, 'std': 0.11306531727313995}",
1753398295.8915257,1,6,2,parameter_transfer,"{'norm': 3.3238461017608643, 'mean': 0.00179358571767807, 'std': 0.11306531727313995}",
1753398295.8915257,1,6,3,parameter_transfer,"{'norm': 3.3238461017608643, 'mean': 0.00179358571767807, 'std': 0.11306531727313995}",
1753398295.8915257,1,6,4,parameter_transfer,"{'norm': 3.3238461017608643, 'mean': 0.00179358571767807, 'std': 0.11306531727313995}",
1753398295.8915257,1,6,5,parameter_transfer,"{'norm': 3.3238461017608643, 'mean': 0.00179358571767807, 'std': 0.11306531727313995}",
1753398295.8915257,1,6,7,parameter_transfer,"{'norm': 3.3238461017608643, 'mean': 0.00179358571767807, 'std': 0.11306531727313995}",
1753398295.8915257,1,6,8,parameter_transfer,"{'norm': 3.3238461017608643, 'mean': 0.00179358571767807, 'std': 0.11306531727313995}",
1753398295.8915257,1,6,9,parameter_transfer,"{'norm': 3.3238461017608643, 'mean': 0.00179358571767807, 'std': 0.11306531727313995}",
1753398295.8915257,1,6,10,parameter_transfer,"{'norm': 3.3238461017608643, 'mean': 0.00179358571767807, 'std': 0.11306531727313995}",
1753398295.8915257,1,6,11,parameter_transfer,"{'norm': 3.3238461017608643, 'mean': 0.00179358571767807, 'std': 0.11306531727313995}",
1753398295.8915257,1,6,12,parameter_transfer,"{'norm': 3.3238461017608643, 'mean': 0.00179358571767807, 'std': 0.11306531727313995}",
1753398295.8915257,1,6,13,parameter_transfer,"{'norm': 3.3238461017608643, 'mean': 0.00179358571767807, 'std': 0.11306531727313995}",
1753398295.8915257,1,6,14,parameter_transfer,"{'norm': 3.3238461017608643, 'mean': 0.00179358571767807, 'std': 0.11306531727313995}",
1753398295.8915257,1,6,15,parameter_transfer,"{'norm': 3.3238461017608643, 'mean': 0.00179358571767807, 'std': 0.11306531727313995}",
1753398295.8915257,1,6,16,parameter_transfer,"{'norm': 3.3238461017608643, 'mean': 0.00179358571767807, 'std': 0.11306531727313995}",
1753398295.8915257,1,6,17,parameter_transfer,"{'norm': 3.3238461017608643, 'mean': 0.00179358571767807, 'std': 0.11306531727313995}",
1753398295.8915257,1,6,18,parameter_transfer,"{'norm': 3.3238461017608643, 'mean': 0.00179358571767807, 'std': 0.11306531727313995}",
1753398295.8915257,1,6,19,parameter_transfer,"{'norm': 3.3238461017608643, 'mean': 0.00179358571767807, 'std': 0.11306531727313995}",
1753398295.8917005,1,7,0,parameter_transfer,"{'norm': 3.332435131072998, 'mean': 0.0008563813171349466, 'std': 0.11336851119995117}",
1753398295.8917005,1,7,1,parameter_transfer,"{'norm': 3.332435131072998, 'mean': 0.0008563813171349466, 'std': 0.11336851119995117}",
1753398295.8917005,1,7,2,parameter_transfer,"{'norm': 3.332435131072998, 'mean': 0.0008563813171349466, 'std': 0.11336851119995117}",
1753398295.8917005,1,7,3,parameter_transfer,"{'norm': 3.332435131072998, 'mean': 0.0008563813171349466, 'std': 0.11336851119995117}",
1753398295.8917005,1,7,4,parameter_transfer,"{'norm': 3.332435131072998, 'mean': 0.0008563813171349466, 'std': 0.11336851119995117}",
1753398295.8917005,1,7,5,parameter_transfer,"{'norm': 3.332435131072998, 'mean': 0.0008563813171349466, 'std': 0.11336851119995117}",
1753398295.8917005,1,7,6,parameter_transfer,"{'norm': 3.332435131072998, 'mean': 0.0008563813171349466, 'std': 0.11336851119995117}",
1753398295.8917005,1,7,8,parameter_transfer,"{'norm': 3.332435131072998, 'mean': 0.0008563813171349466, 'std': 0.11336851119995117}",
1753398295.8917005,1,7,9,parameter_transfer,"{'norm': 3.332435131072998, 'mean': 0.0008563813171349466, 'std': 0.11336851119995117}",
1753398295.8917005,1,7,10,parameter_transfer,"{'norm': 3.332435131072998, 'mean': 0.0008563813171349466, 'std': 0.11336851119995117}",
1753398295.8917005,1,7,11,parameter_transfer,"{'norm': 3.332435131072998, 'mean': 0.0008563813171349466, 'std': 0.11336851119995117}",
1753398295.8917005,1,7,12,parameter_transfer,"{'norm': 3.332435131072998, 'mean': 0.0008563813171349466, 'std': 0.11336851119995117}",
1753398295.8917005,1,7,13,parameter_transfer,"{'norm': 3.332435131072998, 'mean': 0.0008563813171349466, 'std': 0.11336851119995117}",
1753398295.8917005,1,7,14,parameter_transfer,"{'norm': 3.332435131072998, 'mean': 0.0008563813171349466, 'std': 0.11336851119995117}",
1753398295.8917005,1,7,15,parameter_transfer,"{'norm': 3.332435131072998, 'mean': 0.0008563813171349466, 'std': 0.11336851119995117}",
1753398295.8917005,1,7,16,parameter_transfer,"{'norm': 3.332435131072998, 'mean': 0.0008563813171349466, 'std': 0.11336851119995117}",
1753398295.8917005,1,7,17,parameter_transfer,"{'norm': 3.332435131072998, 'mean': 0.0008563813171349466, 'std': 0.11336851119995117}",
1753398295.8917005,1,7,18,parameter_transfer,"{'norm': 3.332435131072998, 'mean': 0.0008563813171349466, 'std': 0.11336851119995117}",
1753398295.8917005,1,7,19,parameter_transfer,"{'norm': 3.332435131072998, 'mean': 0.0008563813171349466, 'std': 0.11336851119995117}",
1753398295.8918767,1,8,0,parameter_transfer,"{'norm': 3.337880849838257, 'mean': 0.0010051161516457796, 'std': 0.11355256289243698}",
1753398295.8918767,1,8,1,parameter_transfer,"{'norm': 3.337880849838257, 'mean': 0.0010051161516457796, 'std': 0.11355256289243698}",
1753398295.8918767,1,8,2,parameter_transfer,"{'norm': 3.337880849838257, 'mean': 0.0010051161516457796, 'std': 0.11355256289243698}",
1753398295.8918767,1,8,3,parameter_transfer,"{'norm': 3.337880849838257, 'mean': 0.0010051161516457796, 'std': 0.11355256289243698}",
1753398295.8918767,1,8,4,parameter_transfer,"{'norm': 3.337880849838257, 'mean': 0.0010051161516457796, 'std': 0.11355256289243698}",
1753398295.8918767,1,8,5,parameter_transfer,"{'norm': 3.337880849838257, 'mean': 0.0010051161516457796, 'std': 0.11355256289243698}",
1753398295.8918767,1,8,6,parameter_transfer,"{'norm': 3.337880849838257, 'mean': 0.0010051161516457796, 'std': 0.11355256289243698}",
1753398295.8918767,1,8,7,parameter_transfer,"{'norm': 3.337880849838257, 'mean': 0.0010051161516457796, 'std': 0.11355256289243698}",
1753398295.8918767,1,8,9,parameter_transfer,"{'norm': 3.337880849838257, 'mean': 0.0010051161516457796, 'std': 0.11355256289243698}",
1753398295.8918767,1,8,10,parameter_transfer,"{'norm': 3.337880849838257, 'mean': 0.0010051161516457796, 'std': 0.11355256289243698}",
1753398295.8918767,1,8,11,parameter_transfer,"{'norm': 3.337880849838257, 'mean': 0.0010051161516457796, 'std': 0.11355256289243698}",
1753398295.8918767,1,8,12,parameter_transfer,"{'norm': 3.337880849838257, 'mean': 0.0010051161516457796, 'std': 0.11355256289243698}",
1753398295.8918767,1,8,13,parameter_transfer,"{'norm': 3.337880849838257, 'mean': 0.0010051161516457796, 'std': 0.11355256289243698}",
1753398295.8918767,1,8,14,parameter_transfer,"{'norm': 3.337880849838257, 'mean': 0.0010051161516457796, 'std': 0.11355256289243698}",
1753398295.8918767,1,8,15,parameter_transfer,"{'norm': 3.337880849838257, 'mean': 0.0010051161516457796, 'std': 0.11355256289243698}",
1753398295.8918767,1,8,16,parameter_transfer,"{'norm': 3.337880849838257, 'mean': 0.0010051161516457796, 'std': 0.11355256289243698}",
1753398295.8918767,1,8,17,parameter_transfer,"{'norm': 3.337880849838257, 'mean': 0.0010051161516457796, 'std': 0.11355256289243698}",
1753398295.8918767,1,8,18,parameter_transfer,"{'norm': 3.337880849838257, 'mean': 0.0010051161516457796, 'std': 0.11355256289243698}",
1753398295.8918767,1,8,19,parameter_transfer,"{'norm': 3.337880849838257, 'mean': 0.0010051161516457796, 'std': 0.11355256289243698}",
