edge,weight
0-1,1880.13
0-2,90.54
0-3,1113.17
0-4,935.61
0-5,453.21
0-6,1940.78
0-7,5658.78
0-8,1074.53
0-9,1675.59
0-10,4877.44
0-11,2348.21
0-12,1696.46
0-13,954.29
0-14,4122.24
0-15,105.85
0-16,100.96
0-17,103.9
0-18,114.62
0-19,591.81
1-2,558.19
1-3,955.62
1-4,853.69
1-5,537.61
1-6,597.44
1-7,1854.5
1-8,96.02
1-9,88.87
1-10,878.92
1-11,417.61
1-12,2088.97
1-13,942.37
1-14,480.84
1-15,1139.5
1-16,1019.49
1-17,4698.13
1-18,91.71
1-19,1928.54
2-3,872.15
2-4,2096.89
2-5,576.47
2-6,928.17
2-7,4042.5
2-8,1057.89
2-9,1994.94
2-10,2369.38
2-11,1916.41
2-12,2178.33
2-13,808.38
2-14,2201.31
2-15,500.8
2-16,114.01
2-17,100.16
2-18,4604.99
2-19,422.84
3-4,1084.34
3-5,5525.68
3-6,526.35
3-7,2180.99
3-8,1632.83
3-9,1807.46
3-10,2133.61
3-11,519.32
3-12,2264.97
3-13,5708.4
3-14,1162.57
3-15,2327.2
3-16,4892.71
3-17,1018.12
3-18,5534.61
3-19,1608.26
4-5,4363.76
4-6,5631.13
4-7,463.52
4-8,1619.29
4-9,84.03
4-10,103.42
4-11,426.75
4-12,1899.69
4-13,4594.26
4-14,1914.56
4-15,4004.89
4-16,5344.42
4-17,1011.8
4-18,95.59
4-19,448.44
5-6,4361.33
5-7,593.51
5-8,1093.41
5-9,2266.65
5-10,2285.17
5-11,2167.96
5-12,1970.59
5-13,509.0
5-14,5687.69
5-15,1192.29
5-16,2013.64
5-17,821.46
5-18,879.91
5-19,423.63
6-7,81.92
6-8,444.38
6-9,5175.06
6-10,511.11
6-11,2008.15
6-12,102.7
6-13,5042.45
6-14,91.48
6-15,4591.57
6-16,5118.7
6-17,4045.12
6-18,97.3
6-19,5717.21
7-8,113.13
7-9,89.37
7-10,5432.97
7-11,2169.53
7-12,5114.99
7-13,833.95
7-14,457.57
7-15,85.12
7-16,898.85
7-17,962.9
7-18,1753.79
7-19,1080.3
8-9,1163.1
8-10,1861.38
8-11,854.23
8-12,2107.26
8-13,1116.39
8-14,4403.75
8-15,106.23
8-16,94.58
8-17,530.37
8-18,1761.77
8-19,995.44
9-10,111.16
9-11,4265.4
9-12,1961.86
9-13,870.74
9-14,904.84
9-15,94.33
9-16,1812.73
9-17,118.96
9-18,944.58
9-19,5996.54
10-11,5382.11
10-12,1907.13
10-13,1887.78
10-14,92.13
10-15,4697.61
10-16,84.16
10-17,2388.58
10-18,549.32
10-19,97.24
11-12,1638.27
11-13,947.9
11-14,405.84
11-15,427.88
11-16,431.45
11-17,552.19
11-18,4744.33
11-19,422.4
12-13,4894.79
12-14,992.56
12-15,5042.02
12-16,4320.23
12-17,4365.58
12-18,5291.03
12-19,5618.29
13-14,1938.71
13-15,97.72
13-16,444.67
13-17,2387.26
13-18,5382.21
13-19,1107.4
14-15,101.95
14-16,1014.71
14-17,117.9
14-18,1686.37
14-19,1076.57
15-16,943.08
15-17,5437.46
15-18,515.53
15-19,5573.52
16-17,2082.04
16-18,5216.57
16-19,494.29
17-18,2009.35
17-19,91.68
18-19,2178.16
