edge,weight
0-1,96.69
0-2,2001.69
0-3,106.94
0-4,5701.35
0-5,1127.99
0-6,96.09
0-7,554.79
0-8,4640.08
0-9,2214.42
1-2,588.35
1-3,1074.52
1-4,2150.16
1-5,4853.36
1-6,997.79
1-7,880.34
1-8,4251.44
1-9,578.82
2-3,112.74
2-4,1086.06
2-5,102.28
2-6,559.31
2-7,5836.6
2-8,114.83
2-9,95.76
3-4,2309.53
3-5,473.69
3-6,551.98
3-7,1718.78
3-8,2118.27
3-9,5730.68
4-5,5988.29
4-6,507.4
4-7,4961.82
4-8,887.57
4-9,572.41
5-6,95.91
5-7,1636.72
5-8,528.74
5-9,895.77
6-7,456.85
6-8,431.15
6-9,933.26
7-8,93.96
7-9,5444.74
8-9,465.06
